,tweet_id,party,user_location,created_at,text,party_dummy,preprocessed_text
3780,820905761291309056,EM,"Languedoc-Roussillon, France",2017-01-16 08:09:19,"RT @fmarie34: #PrimaireLeDebat
Comment V Peillon ose t'il nier
Qu'un 1erMinistre parleaunomdlaFR
que le PRSDT disait 30000Réfugiés tt com M…",1,rt @fmarie34 #primaireledebat comment peillon ose nier parleaunomdlafr prsdt dire 30000réfugié com
3781,859358089551675392,EM,,2017-05-02 10:45:09,RT @chrislaine33: Toutes ces affaires qui attendent MLP en cas d'échec à la présidentielle https://t.co/hTw5bFf5MD,1,rt @chrislaine33 tout affaire attendre mlp en cas échec présidentielle
3782,857177327482130432,EM,Breizh pointe du Raz,2017-04-26 10:19:35,RT @TeamMacron2017: Marine Le Pen confond le programme de Mme Thatcher et celui de M. Macron. C'est très gênant #elysee2017,1,rt @teammacron2017 marine pen confondre programme monsieur thatcher et monsieur macron très gênant #elysee2017
3783,835991325757620224,EM,France,2017-02-26 23:13:58,RT @ZohraBitan: Les imprécisions importantes de Macron sur la question du chômage ! Des pistes sans mode d'emploi ! Détails ici ➡️ https://…,1,rt @zohrabitan imprécision important macron sur question chômage piste sans mode emploi détail ici
3784,852412297897267200,EM,Caen,2017-04-13 06:45:03,RT @Mounette449: La crainte d’un duel Le Pen-Melenchon fait monter le coût de la dette française https://t.co/rB89YTTHGW via @Le_Figaro la…,1,rt @mounette449 crainte duel monter coût dette français via @le_figaro
3785,856967646390124544,EM,"Paris, France",2017-04-25 20:26:23,"RT @JeunesMacron: Pass Culture, numérique, emplois francs ... : les propositions d'Emmanuel Macron pour la jeunesse ➡️ https://t.co/P7DKH3V…",1,rt @jeunesmacron pass culture numérique emploi franc proposition emmanuel macron pour jeunesse
3786,847530149012754432,EM,"Dijon, France",2017-03-30 19:25:08,"RT @EmmanuelMacron: ""Que comptez-vous faire pour les quartiers Monsieur Macron ?""
Ma réponse : https://t.co/5W6tcvgDLq",1,rt @emmanuelmacron faire pour quartier monsieur macron réponse
3787,842882760704512001,EM,CASABLANCA,2017-03-17 23:38:04,RT @BussardDaniel: Ce que prévoit Emmanuel Macron en matière de Défense https://t.co/5RigV2ZlPF via @Figaro_Inter,1,rt @bussarddaniel prévoir emmanuel macron en matière défense via @figaro_inter
3788,846469328383954945,EM,Paris 5e Arrondissement,2017-03-27 21:09:49,RT @JeunesMacron: Les entrepreneurs votent Macron https://t.co/ZQbojiAsB3 @Le_Figaro,1,rt @jeunesmacron entrepreneur voter macron @le_figaro
3789,850283694694838273,EM,"Drôme, Rhône-Alpes",2017-04-07 09:46:44,"Avec Macron, « L’Emission politique » réalise sa meilleure audience https://t.co/5Ig3IakJ34",1,avec macron emission politique réaliser meilleur audience
3790,843429472065982464,EM,"Paris, France",2017-03-19 11:50:30,RT @sebastienlhote: Et c'est parti!!! #Running Printemps Macron #EMP18 https://t.co/S1Alr3g0OS,1,rt @sebastienlhote et partir #running printemps macron #emp18
3791,859396441298669568,EM,"Meuse, Lorraine",2017-05-02 13:17:33,@Non_A_Macron @davidmj229 @Michel64392322 @EmmanuelMacron @enmarchefr @patrick83028990 Donc un groupe soutien Macro… https://t.co/4f3QikU31r,1,@non_a_macron @davidmj229 @michel64392322 @emmanuelmacron @enmarchefr @patrick83028990 donc groupe soutien macro
3792,817092065393864704,EM,citoyen du monde,2017-01-05 19:35:03,@benoistapparu la preuve ultime que les politiques professionnels se foutent d gens.Girouette pour un poste.Pathétique. #Presidentielle2017,1,preuve ultime politique professionnel foutre gens girouette pour poste pathétique #presidentielle2017
3793,828640487435300865,EM,"Witry-lès-Reims, France",2017-02-06 16:24:22,"RT @FredericSays: Fillon dit qu'il a ""a tiré les conclusions"" en cessant de travailler avec sa famille il y a 3 ans. En fait, au moment de…",1,rt @fredericsays fillon dire tirer conclusion en cessant travailler avec famille avoir 3 an en fait moment
3794,857037191754784770,EM,France,2017-04-26 01:02:44,"Compter les ""Votes Contre"" au #2ndtour2017 de la #Presidentielle2017
https://t.co/zBHsuM05bd … #Macron #Lepen #LePenNon  #elysee2017",1,compter vote contre #2ndtour2017 #presidentielle2017 #macron #lepen #lepennon #elysee2017
3795,841602573077512193,EM,Lisboa - Paris,2017-03-14 10:51:04,RT @xchinaud: Emmanuel Macron et Marine Le Pen pourraient-ils être autre chose que des présidents de coalition? OUI   https://t.co/K1aiiWim…,1,rt @xchinaud emmanuel macron et marine pen pourraient-ils autre chose président coalition oui
3796,848119810852564992,EM,Ardèche Croatie Corse Dijon,2017-04-01 10:28:14,"RT @enmarcheparis16: 🔴🔴🔴Réunion du Comité #EnMarche #PASSY ""Paris XVI pour #Macron"" mercredi 5 avril à 19h au café Passy, 2 rue de Passy. O…",1,rt @enmarcheparis16 réunion comité #enmarche #passy paris xvi pour #macron mercredi 5 avril 19h café passy 2 rue passy
3797,857615381959192578,EM,MOURENS,2017-04-27 15:20:15,"RT @alni92: ""Trop tard pour le vote blanc"": Mathieu Kassovitz appelle à voter Macron https://t.co/vIwfVzvSPe",1,rt @alni92 trop tard pour vote blanc mathieu kassovitz appeler voter macron
3798,856453234663313408,EM,"Levallois, Boulogne-sur-Mer",2017-04-24 10:22:17,RT @JeunesMacron: Le premier ministre Bernard Cazeneuve appelle les Français à voter @EmmanuelMacron au 2e tour #Presidentielle2017 https:/…,1,rt @jeunesmacron premier ministre bernard cazeneuve appeler français voter @emmanuelmacron deuxième tour #presidentielle2017
3799,853181135001710592,EM,🖤🌹,2017-04-15 09:40:08,RT @FranceQuestions: Pour qui voterez vous si le second tour est le suivant ? #Presidentielle2017,1,rt @francequestions pour voter si second tour suivant #presidentielle2017
3800,826118001615314944,EM,"Nice, France",2017-01-30 17:20:54,"Et après #Fillon2017-#LR donneront des leçons de patriotisme, de respect des Français et la France…

@DelphinePineda
https://t.co/qrBxnILWEL",1,et après #fillon2017-#lr donner leçon patriotisme respect français et france @delphinepineda
3801,837238537300938757,EM,Paris - Toulouse,2017-03-02 09:49:57,"RT @arthurberdah: #Macron place son projet dans un ""moment important et grave"" : il pointe les projets ""conservateur"" et ""de regression"" de…",1,rt @arthurberdah #macron placer projet dans moment important et grave point projet conservateur et regression
3802,815173797531762688,EM,"Suresnes, France",2016-12-31 12:32:33,RT @EnMarche94800: À réviser avant le réveillon pour être incollable sur le plan de transfo #travail @EmmanuelMacron #EnMarche @enmarche94…,1,rt @enmarche94800 réviser avant réveillon pour incollable sur plan transfo #travail @emmanuelmacron #enmarche @enmarche94
3803,840223079934640128,EM,Conflans-Sainte-Honorine,2017-03-10 15:29:27,"RT @BGriveaux: J-44 Demande de retrait de @Vincent_Peillon de la campagne de @benoithamon après ses propos inacceptables ce matin.
https://…",1,rt @bgriveaux j-44 demande retrait @vincent_peillon campagne @benoithamon après propos inacceptable matin
3804,847826184461332485,EM,"Melun, France",2017-03-31 15:01:28,RT @JeunesMacron: Louveciennes : le fondateur des Jeunes avec Macron @Sach_He a attiré des électeurs de tous les âges https://t.co/DL0O2GuB…,1,rt @jeunesmacron louvecienne fondateur jeune avec macron @sach_he attirer électeur tout âge
3805,852547921765683203,EM,Europe,2017-04-13 15:43:58,RT @annickgeronimi: Adjoint à la Culture @fabienrobert déclare que le programme de @EmmanuelMacron est le plus proche des ses convictions m…,1,rt @annickgeronimi adjoint culture @fabienrobert déclarer programme @emmanuelmacron plus proche conviction
3806,839972938254352384,EM,,2017-03-09 22:55:29,RT @Marchais78: Le clan #MJS de #Hamon ds son œuvre de dénigrement sectaire.La retraite à points serait au contraire une avancée sociale.St…,1,rt @marchais78 clan #mjs #hamon ds œuvre dénigrement sectaire retraite point contraire avancée social st
3807,844258595273433088,EM,🖤🌹,2017-03-21 18:45:09,"RT @anne_sinclair: Leroux se retire en 36h sur simple soupçon. A comparer avec Fillon mis en cause depuis 6 semaines, mis en examen depuis…",1,rt @anne_sinclair leroux retirer en 36h sur simple soupçon comparer avec fillon mettre en cause depuis 6 semaine mettre en examen depuis
3808,839198209289355269,EM,"Toulouse, France",2017-03-07 19:36:59,RT @EnMarcheTexas: Le comité @enmarchefr #Texas approuve totalement les propos de @xavier_alberti 👌🏼#programmeEM #EnMarche https://t.co/KDy…,1,rt @enmarchetexas comité @enmarchefr #texas approuver totalement propos @xavier_alberti 🏼#programmeem #enmarche
3809,858763660835074049,EM,France,2017-04-30 19:23:06,"RT @stefappriou: Celui qui est à gauche appelle à voter #Macron .....l'autre appelle à ne pas voter #LePen .....
Je préfere la clarté de ce…",1,rt @stefappriou gauche appeler voter #macron appeler ne pas voter #lepen préfere clarté
3810,853354993742729220,EM,"Saint-Clair-de-Halouze, France",2017-04-15 21:10:59,@Jovall74 @Chaoticien @sebastienfoy Cette vidéo que #Fillon aimerait effacer https://t.co/n4hNOcdRvJ,1,@jovall74 @chaoticien @sebastienfoy vidéo #fillon aimer effacer
3811,838177776427495424,EM,bretagne,2017-03-05 00:02:09,RT @Zoub94: @benoithamon j'ai voté pour vous aux primaires et pousser mon entourage à le faire. Ce soir je le regrette.,1,rt @zoub94 @benoithamon voter pour primaire et pousser entourage faire soir regrette
3812,824670626275348480,EM,"Toulouse, France",2017-01-26 17:29:33,"On peut se demander qui menace @christine_kelly, après ses révélations confirmant l'#EmploiFictif de P. #Fillon!… https://t.co/VYTt8J54c3",1,pouvoir demander menacer @christine_kelly après révélation confirmer #emploifictif #fillon!…
3813,833253333091680260,EM,"Villedieu, France",2017-02-19 09:54:10,"RT @EnMarcheParis20: #Macron n'a pas parlé seulement de Sécurité à Toulon

Voici 4 annonces majeures

#MacronToulon
#LiberteEgaliteFraterni…",1,rt @enmarcheparis20 #macron ne pas parler seulement sécurité toulon voici 4 annonce majeur #macrontoulon #liberteegalitefraterni…
3814,853198493661487104,EM,Villeneuve d'Ascq,2017-04-15 10:49:07,"Protéger, c’est aussi soigner. #JeVoteMacron  #EnMarche https://t.co/SoSZTTD6qJ",1,protéger aussi soigner #jevotemacron #enmarche
3815,843599251770916866,EM,"Rennes, France",2017-03-19 23:05:09,RT @marclandre: Quand @benoithamon explique aux enfants de #AuTableau l'ancienne version de son revenu universel... https://t.co/iiaJAtbBAH,1,rt quand @benoithamon expliquer enfant #autableau ancien version revenu universel
3816,857671380225097729,EM,"Hérault, Languedoc-Roussillon",2017-04-27 19:02:46,RT @EnMarcheHerault: Intervention pleine d'énergie de @PVignal2017  à Montpellier pour mobiliser tous les français autour d'Emmanuel Macron…,1,rt @enmarcheherault intervention plein énergie @pvignal2017 montpellier pour mobiliser tout français autour emmanuel macron
3817,839214577384632322,EM,France,2017-03-07 20:42:01,"RT @SylvainMaillard: Macron, en marche pour l'avenir !
Retrouvez ma tribune sur le programme d' @EmmanuelMacron 
https://t.co/eDB0Ukw3Bw ht…",1,rt @sylvainmaillard macron en marche pour avenir retrouver tribune sur programme @emmanuelmacron ht
3818,854711273749192704,EM,"Meudon, France",2017-04-19 15:00:22,"RT @fviollet74: Des soutiens de poids pour Emmanuel Macron parmi les entrepreneurs :  Dans le camp d'Emmanuel Macron, Claude... https://t.c…",1,rt @fviollet74 soutien poids pour emmanuel macron parmi entrepreneur dans camp emmanuel macron claude
3819,847790523268116480,EM,"Paris, France",2017-03-31 12:39:46,RT @PriscilliaMb: @JeunesAvecHamon @EmmanuelMacron C'est pas comme si vous n'allez pas venir ramper aux pieds de Macron le 24 avril. Vous f…,1,rt @priscilliamb @jeunesavechamon @emmanuelmacron pas comme si ne aller pas venir ramper pied macron 24 avril
3820,853355529028161536,EM,"Levallois, Boulogne-sur-Mer",2017-04-15 21:13:07,RT @marine_mathe: J- 8 #JeVoteMacron pour que la France redevienne une chance pour tous et que l'on rétablisse une égalité de départ. #EnMa…,1,rt @marine_mathe j 8 #jevotemacron pour france redevenir chance pour tout et rétablir égalité départ #enma…
3821,828141711440371712,EM,France,2017-02-05 07:22:24,RT @JadeJoPS: On comprend pourquoi Fillon n'avait pas voté la loi de @fhollande sur la transparence de la vie publique #FillonGate #Penelop…,1,rt @jadejops comprendre pourquoi fillon ne pas voter loi @fhollande sur transparence vie public #fillongate #penelop…
3822,818841236761100288,EM,"Chalon-sur-Saône, Bourgogne",2017-01-10 15:25:38,"RT @ThomasWieder: Macron à propos de son mouvement, ""il y a une vague qui monte dans le pays"", conclut-il après 30 min avant de donner la p…",1,rt @thomaswieder macron propos mouvement avoir vague monte dans pays après 30 min avant donner
3823,836132023366471681,EM,bretagne,2017-02-27 08:33:03,"RT @MichelUrvoy: Jean-Luc #Mélenchon à Benoît #Hamon: ""Je ne céderai rien"". Entretien exclusif. https://t.co/Nk1uiLYlA7",1,rt @michelurvoy jean-luc #mélenchon benoît #hamon ne céder entretien exclusif
3824,843409114617303040,EM,France,2017-03-19 10:29:37,"Emmanuel Macron ferait il un meilleur candidat que Fillon? Merci de répondre au sondage et de RT 

https://t.co/z61pBk3lHb",1,emmanuel macron faire meilleur candidat fillon merci répondre sondage et rt
3825,859730208777175040,EM,Ile-de-France,2017-05-03 11:23:49,"RT @ThomasWieder: Le débat Le Pen-Macron ? ""Un face à face entre deux visions du monde"", résume la Süddeutsche Zeitung https://t.co/bJpnf1x…",1,rt @thomaswieder débat pen-macron face face entrer deux vision monde résumer süddeutsche zeitung
3826,862049002744840193,EM,"Paris, France",2017-05-09 20:57:53,La tornade #Macron 😉😆 https://t.co/ih1zxl9X3L,1,tornade #macron
3827,803660322859053056,EM,"Houilles, France",2016-11-29 18:02:06,RT @enmarchefr: Découvrez https://t.co/X8ZiNDTf9m ! Faites passer le lien : retweetez 💪🏻 Merci aux @JeunesMacron !,1,rt @enmarchefr découvrez faite passer lien retweetez merci @jeunesmacron
3828,841307849766641670,EM,Une France forte,2017-03-13 15:19:56,RT @TeamMacron2017: Nous sommes la réelle force de rassemblement ! https://t.co/sqhPohkRa4,1,rt @teammacron2017 réel force rassemblement
3829,842387987795189763,EM,"Saint-Jacques, Bretagne 🇫🇷",2017-03-16 14:52:01,RT @CentristesEM_35: [LA PRESSE EN PARLE] @OuestFrance revient sur le soutien de @PierreBreteau. Le #Centre mobilisé pour #Macron2017 🇫🇷🇪🇺h…,1,rt @centristesem_35 presse en parle @ouestfrance revenir sur soutien @pierrebreteau #centre mobiliser pour #macron2017 heure
3830,858766479658975232,EM,Paris 20ème,2017-04-30 19:34:18,"RT @JeunesMacron57: Le comité #EnMarche Metz et les #JAM57 ont organisé une opération ""Roule pour Macron"" afin d'aller à la rencontre d'un…",1,rt @jeunesmacron57 comité #enmarche metz et #jam57 organiser opération roule pour macron afin aller rencontre
3831,841623391786455041,EM,bretagne,2017-03-14 12:13:47,RT @jeromegodefroy: Mission accomplie pour ceux qui ont sournoisement voté pour @benoithamon aux 2 tours de la primaire de gauche afin de p…,1,rt @jeromegodefroy mission accomplir pour sournoisement voter pour @benoithamon 2 tour primaire gauche afin
3832,856055218601152512,EM,FRANCE,2017-04-23 08:00:43,"RT @Cyril_nc: #Villepin, un homme courageux qui a refusé la guerre en Irak, rejoint Macron. Extrait de son discours héroïque à l'ONU. #JeVo…",1,rt @cyril_nc #villepin homme courageux refuser guerre en irak rejoindre macron extraire discours héroïque onu #jevo…
3833,829973170270658560,EM,Bretagne,2017-02-10 08:39:58,RT @MagazineCapital: #PenelopeGate : nouvelle révélation sur le contrat de travail de Penelope Fillon à la Revue des deux monde https://t.c…,1,rt @magazinecapital #penelopegate nouveau révélation sur contrat travail penelope fillon revue deux monde
3834,856740943113879552,EM,Paris,2017-04-25 05:25:32,"RT @lobs: Et pourtant, je voterai Macron, par Raphaël Glucksmann https://t.co/U3yjDamJFu https://t.co/NEc0j1kgyg",1,rt @lobs et pourtant voter macron par raphaël glucksmann
3835,849845275053215744,EM,"Hennebont, France",2017-04-06 04:44:37,"RT @EmmanuelMacron: Je pense qu’il est bon de limiter dans le temps la fonction parlementaire. 
On a besoin d’un renouvellement. #Macron201…",1,rt @emmanuelmacron penser bon limiter dans temps fonction parlementaire avoir besoin renouvellement #macron201…
3836,850632897828618241,EM,,2017-04-08 08:54:21,RT @mamontchamp: La ligne politique d'@EmmanuelMacron c'est de protéger nos compatriotes avec une vraie politique audacieuse en économie #E…,1,rt @mamontchamp ligne politique protéger compatriote avec vrai politique audacieux en économie #e…
3837,831563580214505473,EM,"Hauts-de-Seine, Ile-de-France",2017-02-14 17:59:41,RT @EnMarcheBelley: Avec  #Marine2017 la fin de la constitution https://t.co/R9iyzXPZzQ,1,rt @enmarchebelley avec #marine2017 fin constitution
3838,831025902729433089,EM,"Bourg-en-Bresse, France",2017-02-13 06:23:09,"RT @Mathilde_Klara: Belle nuit à TOUS 😘
🔽😂😂Fou rire j'adore !!Sa phrase sur de Gaulle colle à #Fillon mais avec PhotoCasseroleShop 😉😂
A trè…",1,rt @mathilde_klara bel nuit fou rir adorer phrase sur gaulle colle #fillon mais avec photocasseroleshop trè
3839,850109668663988224,EM,,2017-04-06 22:15:13,"RT @keller_franck: MACRON obtient le meilleur score de tous les candidats dans #LEmissionPolitique !
Fillon, Le Pen et les autres sont loin…",1,rt @keller_franck macron obtenir meilleur score tout candidat dans #lemissionpolitique fillon pen et autre loin
3840,839612606952390656,EM,"Languedoc-Roussillon, France",2017-03-08 23:03:39,Amen! https://t.co/CIrpGPhhN3,1,amen
3841,838427400119717890,EM,"Burdeos, Francia",2017-03-05 16:34:04,"RT @Ant1Adam: Les chiffres du #Trocadero :
- 40 000 selon la police
- 300 000 selon l'équipe de François Fillon
- 900 000 selon le Canard e…",1,rt @ant1adam chiffre #trocadero selon police selon équipe françois fillon selon canard
3842,854071901760761857,EM,Lyon ,2017-04-17 20:39:43,"RT @Landdry_: Macron a réussi le rassemblement.
#EnMarche est devenu un rouleau compresseur.
Il a fait de son mouvement une machine à gagne…",1,rt @landdry macron réussir rassemblement #enmarche devenir rouleau compresseur faire mouvement machine gagner
3843,859745783674949633,EM,,2017-05-03 12:25:42,RT @LSEGNIS: Présidentielle : l'Association des maires ruraux appelle à voter Macron https://t.co/EHh3uOnwpM,1,rt @lsegnis présidentielle association maire rural appeler voter macron
3844,853203684465025024,EM,Provence-Alpes-Côte d'Azur,2017-04-15 11:09:44,"RT @EnMarcheParis20: Si #Macron est élu, il permettra la 1ère recomposition du système politique français depuis 1958

#JeVoteMacron J-8
ht…",1,rt @enmarcheparis20 si #macron élire permettre premier recomposition système politique français depuis 1958 #jevotemacron j-8 ht
3845,852543102934020096,EM,"Bourg-en-Bresse, France",2017-04-13 15:24:49,RT @supermegadrivin: Je trouve que les Insoumis ils sont quand même vachement soumis à Jean-Luc Mélenchon.,1,rt @supermegadrivin trouver insoumis quand même vachement soumettre jean-luc mélenchon
3846,834414073093713920,EM,"Levallois-Perret, France",2017-02-22 14:46:32,RT @dominiqueleglu: EXCLUSIF. @Sciences_Avenir à organisé la rencontre entre E.Macron et 5 grands scientifiques https://t.co/j8ylCIji8P htt…,1,rt @dominiqueleglu exclusif @sciences_avenir organiser rencontre entrer macron et 5 grand scientifique htt
3847,853932844099522561,EM,Europe,2017-04-17 11:27:09,"Et qu'ont-ils fait contre ce ""système""? #Presidentielle2017 https://t.co/OiFOD6hZLK",1,et faire contre système #presidentielle2017
3848,852633620145725441,EM,Marseille,2017-04-13 21:24:30,RT @Zara2017Zara: Fillon ment tout le temps. Tout le temps https://t.co/3kh5nHci8k,1,rt @zara2017zara fillon ment tout temps tout temps
3849,851849519859978240,EM,,2017-04-11 17:28:46,RT @ItierCh: Parce qu'@enmarchefr est aussi une histoire de belles rencontres. Merci pour votre accueil Valérie &amp; @philchalumeau #Macron201…,1,rt @itierch parce qu @enmarchefr aussi histoire bel rencontre merci pour accueil valérie amp @philchalumeau #macron201…
3850,841612197369434112,EM,"Nord, Nord-Pas-de-Calais",2017-03-14 11:29:18,"""Réduire drastiquement le temps où on légifère pour augmenter le temps où on evalue"" #MacronLille #EnMarche",1,réduire drastiquement temps légifèr pour augmenter temps evalue #macronlille #enmarche
3851,821486155296370688,EM,,2017-01-17 22:35:36,@publicsenat Quelle drôle d'idée! Celui qui gagnera la primaire devra se rallier à @EmmanuelMacron. Sinon sa responsabilité serait lourde...,1,@publicsenat quell drôle idée gagner primaire devoir rallier @emmanuelmacron sinon responsabilité lourd
3852,847717223271514114,EM,"Paris, France",2017-03-31 07:48:30,"RT @AntoineGehant: .@CCastaner ""#Macron ne fait siffler personne dans ses meeting quand #Aubry dit ""Macron n'aime pas les gens, il aime l'a…",1,rt @antoinegehant @ccastaner #macron ne faire siffler personn dans meeting quand #aubry dire macron ne aimer pas gens aimer avoir
3853,846888821325283329,EM,"Meslay-le-Vidame, France",2017-03-29 00:56:44,RT @EmmanuelMacron: Nous aurons des candidats qui seront pour moitié issus de la société civile. #LaMajoritéEnMarche,1,rt @emmanuelmacron avoir candidat être pour moitié issu société civil
3854,844290006042718208,EM,France,2017-03-21 20:49:58,"RT @BuzzFeedFRpol: Le porte-parole de François #Fillon qui balance une intox sur Macron, corrigé en direct par une journaliste de @BFMTV ht…",1,rt @buzzfeedfrpol porte-parole françois #fillon balancer intox sur macron corriger en direct par journaliste @bfmtv ht
3855,862562987143553026,EM,"Aubervilliers, France",2017-05-11 07:00:16,"RT @BrigitteGlon: À 8h20 @mounir est sur @franceinter ;)

#QueSeraitEnMarcheSansMounir ❤️
#TeamMacron
#LaRépubliqueEnMarche @EnMarcheSarthe…",1,rt @brigitteglon 8h20 @mounir sur @franceinter #queseraitenmarchesansmounir #teammacron #larépubliqueenmarche @enmarchesarthe
3856,860087740607680517,EM,France,2017-05-04 11:04:31,RT @lemondefr: Fausse rumeur sur un compte offshore : Macron porte plainte pour « faux » https://t.co/XnoCJPKore,1,rt @lemondefr faux rumeur sur compte offshore macron porte plainte pour faux
3857,845027459913433092,EM,"La Saussaye, France ",2017-03-23 21:40:20,"RT @gerardcollomb: Heureux d'être aux côtés des Arrageois ce soir pour un 🍺 apéro-débat autour du programme d'@EmmanuelMacron. 
🇫🇷#EnMarche…",1,rt @gerardcollomb heureux côté arrageoi soir pour apéro-débat autour programme #enmarche
3858,817141377314197504,EM,"Lyon, Rhône-Alpes",2017-01-05 22:51:00,"“Macron veut supprimer le RSI, il a raison” by Corcoral Samia https://t.co/w7aW5iFkBr",1,macron vouloir supprimer rsi avoir raison by corcoral samia
3859,838075345484005376,EM,,2017-03-04 17:15:07,"RT @EnMarcheRouen: Macron: ""Tolérance zéro à l'égard des delinquants et à l'égard de toute violence policière."" #MacronCaen",1,rt @enmarcherouen macron tolérance zéro égard delinquant et égard violence policier #macroncaen
3860,852055550519103488,EM,Marseille,2017-04-12 07:07:28,"RT @ParisPasRose: Hamon et Macron ont dénoncé les exactions anti-gay en Tchétchénie. Vous foutez quoi les autres candidats ?
https://t.co/P…",1,rt @parispasrose hamon et macron dénoncer exaction anti-gay en tchétchénie foutre quoi autre candidat
3861,822031209572237312,EM,Paris,2017-01-19 10:41:27,RT @EmmanuelMacron: Nos candidats seront choisis en fonction de 5 critères. #LaMajoritéEnMarche https://t.co/0ah8b7vo5Z,1,rt @emmanuelmacron candidat choisir en fonction 5 critère #lamajoritéenmarche
3862,840269935460962304,EM,Paris  / Lyon ,2017-03-10 18:35:38,RT @nagashiwa: Encaisser l'argent public en moins de 10 minutes. @FrancoisFillon est vraiment monstrueux https://t.co/MmM8nYFWCC,1,rt @nagashiwa encaisser argent public en moins 10 minute @francoisfillon vraiment monstrueux
3863,853309767225364481,EM,quelque part,2017-04-15 18:11:16,"RT @claudarnaud: #Fillon se dérobe à l'entretien d'embauche de #Bourdin prévu le 21 Avril depuis 2 mois sur RMC/BFM
Tenir parole un vrai pr…",1,rt @claudarnaud #fillon dérober entretien embauche #bourdin prévoir 21 avril depuis 2 mois sur rmc bfm tenir parole vrai pr
3864,848982840230506498,EM,,2017-04-03 19:37:37,"RT @Daarjeeling: #Bourdin ""Avez-vous écrit pour faire examiner le cas d'un ami gabonais ?""
#Fillon ""C'est totalement faux, une calomnie de…",1,rt @daarjeeling avoir vou écrire pour examiner cas ami gabonais #fillon totalement faux calomnie
3865,847880707770855424,EM,"La Rochelle, France",2017-03-31 18:38:08,"Maître @JLMelenchon, sage de tous les sages, pour qui la Politique est une valeur altruiste, auriez vous l'amabilit… https://t.co/bgT7B9gfLa",1,maître @jlmelenchon sage tout sage pour politique valeur altruiste avoir amabilit
3866,850404164119166976,EM,"Bouches-du-Rhône, Provence-Alp",2017-04-07 17:45:27,RT @anne_sinclair: Un excellent Macron ce soir. Précis pugnace et clair. Surtout dans la première heure et face à Retailleau.  #LEmissionPo…,1,rt @anne_sinclair excellent macron soir précis pugnace et clair surtout dans premier heure et face retailleau #lemissionpo…
3867,803499901824933888,EM,"Isère, Rhône-Alpes",2016-11-29 07:24:39,Vision Macron https://t.co/kWK3WwBdkp,1,vision macron
3868,850626923516620800,EM,🇨🇵 Passée par 🇨🇦🇨🇭🇩🇰🌍,2017-04-08 08:30:37,RT @BobLeCentriste: Voter #Fillon par résignation ou blanc…et se retrouver avec #Mélenchon au 2nd tour. Mieux vaut sécuriser. Le choix de l…,1,rt @boblecentriste voter #fillon par résignation ou blanc et retrouver avec #mélenchon 2nd tour mieux valoir sécuriser choix
3869,854008760838311937,EM,Territoire de Belfort,2017-04-17 16:28:49,"RT @EmmanuelMacron: Tous les enfants, quel que soit leur quartier, pourront atteindre l'excellence par l'école de la République ! #MacronPr…",1,rt @emmanuelmacron tout enfant être quartier pouvoir atteindre excellence par école république #macronpr…
3870,838717722703843328,EM,Bretagne,2017-03-06 11:47:42,"RT @EnMarcheParis20: Pour #Macron permettre aux personnes fragiles de subsister ne suffit pas!

Voici ses mesures contre la #pauvreté 👉🏽htt…",1,rt @enmarcheparis20 pour #macron permettre personne fragile subsister ne suffire pas voici mesure contre #pauvreté 🏽htt
3871,841305122240110592,EM,France & World,2017-03-13 15:09:06,RT @DelphineChantal: Monsieur @benoithamon la transformation du système #EnMarche c'est également d'arrêter les mensonges aux français ! #J…,1,rt @delphinechantal monsieur @benoithamon transformation système #enmarche également arrêter mensonge français
3872,832938492648906752,EM,,2017-02-18 13:03:06,RT @laffont9: @BirgitLlinares Ben si povre petit mec qui se prend pour genre Fillon qu'on veut entraver en vue des élections,1,rt @laffont9 @birgitllinares ben si povre petit mec prendre pour genre fillon vouloir entraver en vue élection
3873,854063777209360385,EM,Bergues et alentours,2017-04-17 20:07:26,"RT @enmarchefr: .@lauhaim : ""Moi ce qui me motive, c'est de voir une France avec plein de femmes qui veulent se lancer dans la politique.""…",1,rt @enmarchefr @lauhaim motiver être voir france avec plein femme vouloir lancer dans politique
3874,820323808544366592,EM,All around the 🌏🌍🌎.,2017-01-14 17:36:51,RT @CazesAngele: #MacronLille Je veux que le chômage devienne une protection Universelle  pour tous   #EnMarche,1,rt @cazesangele vouloir chômage devenir protection universel pour tout #enmarche
3875,855146230720204800,EM,,2017-04-20 19:48:43,RT @quartiersavecEM: Je m'appelle Nabil et je marche ! 🇫🇷#QAM #Macron #LaFranceEnMarche https://t.co/dPJvA3nKbk,1,rt @quartiersavecem appeler nabil et marche #qam #macron #lafranceenmarche
3876,859504569151369216,EM,"Paris, Rennes",2017-05-02 20:27:12,@JeMeMarreBien @rglucks1 @ChatenayDidier Tout comme vous considérez Macron comme un ultra liberale. C est faux et caricatural,1,@jememarrebien @rglucks1 @chatenaydidier tout comme considérer macron comme ultra liberal faux et caricatural
3877,832607915693527040,EM,"Chauny, France",2017-02-17 15:09:30,RT @quartiersavecEM: + de 1️⃣0️⃣0️⃣0️⃣ followers pour les #QAM ! Merci à vous ! Notre engagement sans faille autour d'@EmmanuelMacron se po…,1,rt @quartiersavecem 1️⃣0️⃣0️⃣0️⃣ follower pour #qam merci engagement sans faille autour po
