tweet_id,party,user_location,created_at,text
842071885726793729,EM,Paris,2017-03-15 17:55:57,"RT @NicoHikona19: Christian Gillet, Président #UDI du Conseil départemental du Maine-et-Loire, retire son soutien à François #Fillon. https…"
847797484747456512,EM,International Space Station,2017-03-31 13:07:26,@GuillaumeGrlt @partisocialiste @benoithamon @JeunesAvecHamon @AvecHamon2017 faut prouver qu'il a une casserole. Le… https://t.co/HB92ArazC2
834030649715617793,EM,quelque part,2017-02-21 13:22:57,RT @SylvainEM2017: Une vraie girouette! Vers un recul de François Fillon sur la TVA https://t.co/FD1Kt1sItw  #fillonment #macron2017 #rejoi…
845166109653315585,EM,France,2017-03-24 06:51:17,"RT @alni92: ""Cabinet noir"" à l'Elysée: un des auteurs du livre contredit François Fillon  
https://t.co/gHfvfINPGE via @BFMTV UN MIS EN EXA…"
848595936100175873,EM,"Drôme, Rhône-Alpes",2017-04-02 18:00:11,"RT @chrislaine33: Le programme économique de Fillon casserait la reprise
Il augmenterait le chômage https://t.co/Fs2brcNuhd via @latribune"
819686313100279810,EM,,2017-01-12 23:23:40,"RT @publicsenat: #PrimaireLeDebat Echange tendu entre @manuelvalls et @GillesBouleau : ""Vous n'êtes pas le porte-parole de François Fillon.…"
837543524128063488,EM,Worldwilde,2017-03-03 06:01:51,"#Fillon assiégé continue à violer la 🇫🇷 en disant : ... je me retirerai pas, ... https://t.co/cWmteAftS0"
819150860316016641,EM,,2017-01-11 11:55:58,RT @lauhaim: Washington D.C 6 heures du matin. Un nouveau monde m'attend.Ravie de rejoindre @EmmanuelMacron et son équipe #EnMarche
831512616027684864,EM,Creuse,2017-02-14 14:37:11,RT @JasonJournalist: Aurore Bergé rejoint la cohorte des anciens juppéistes en marche pour Macron https://t.co/xKWDOkayOZ #POLITIQUE
857624322306973696,EM,France,2017-04-27 15:55:46,"@hameksamir @BFMTV Enfin bref, pensez ce que vous voulez. Macron ne se déplace pas de coups de com en coups de com.… https://t.co/PCjBABn9oV"
837054617527717888,EM,"Rouen, France",2017-03-01 21:39:07,"Demain matin, Emmanuel Macron présentera son programme complet ! #LaFranceEnMarche https://t.co/jSLoqg54rB"
829727896013045760,EM,"Ile-de-France, France",2017-02-09 16:25:20,"RT @Titiart1: Les avocats de #fillon croyants défendre leur client , sont en fait en train de finir de l'enterrer 
#FillonGate https://t.co…"
852477248540221441,EM,Worldwilde,2017-04-13 11:03:08,"@Eloise_319 @ZeuStef @Flob82253344 Tu as vu sa carte du PS?
Tu confonds ave Mélenchon.
#macron a gagné + en 2 ans..… https://t.co/6V0VG6P3Dy"
827296466892890112,EM,"Saint-Brieuc, France",2017-02-02 23:23:42,"RT @EnmarcheDinan: #EmmanuelMacron notre #président de La #république porte votre #projet, notre projet. Allez les @JeunesMacron  #AuBoulot…"
844975909371285505,EM,France,2017-03-23 18:15:30,"RT @ECiotti: [Billet d'humeur 🖊️] Voter #Macron, c’est voter #Hollande une seconde fois ! https://t.co/Z6BmfHAtPQ"
848869383896281088,EM,"Annecy, France",2017-04-03 12:06:47,"RT @florencedesruol: Chemin des croix des matinales pour Fillon. Apres @JJBourdin_RMC, il va devoir se farcir #PatrickCohen et la gauche mo…"
834553804699947009,EM,Reims,2017-02-23 00:01:46,"RT @Realpolitic_: 🔴Emmanuel #Macron présentera le chiffrage de son projet de 8h20 à 9h30 ce vendredi 24 Février sur RMC et BFMTV.

#EnMarch…"
843906103469576193,EM,Villeneuve d'Ascq,2017-03-20 19:24:28,RT @EnMarcheParis20: Énormément de monde dans la file d'attente pour la #SupportParty de soutien à #Macron organisée par les @JeunesMacron…
842665347635445761,EM,"Orcenais, France",2017-03-17 09:14:09,RT @BGriveaux: J-37 Les insinuations répétées de @benoithamon sur le supposé financement caché d'@enmarchefr ont un goût de caricature d'@l…
823079673487880193,EM,"Toulouse, France",2017-01-22 08:07:40,#macron2017 #EnMarche https://t.co/LozLwi2gYf
817351302636302336,EM,"Paris, France",2017-01-06 12:45:10,"Mais à part ça, c'est @EmmanuelMacron le candidat des #médias ? Oui évidemment. #FHaine #FN #EnMarche  https://t.co/TkrcYrld2z"
835122465298874368,EM,U,2017-02-24 13:41:26,"RT @Europe1: ""C'est vrai qu'il a certaines propositions de Benoît Hamon que je ne partage pas"" pour le ministre de la Justice @JJUrvoas #E1…"
839367964784791552,EM,"Paris, France",2017-03-08 06:51:32,RT @EnmarcheDinan: Plus de 1000 élues et élus de toute la France ont décidé de parrainer la candidature d'Emmanuel Macron #EnMarche
853993557740466176,EM,"Rueil-Malmaison, France",2017-04-17 15:28:25,"#MacronBercy La 🇫🇷 qui se lève pour le renouvellement, pour le dépassement ! La 🇫🇷 #EnMarche !
jevotemacron… https://t.co/kA3SFIu3wu"
811264503115632642,EM,"Bordeaux, France",2016-12-20 17:38:24,#Tapie #Lagarde 2 VIDEOS révélatrices des responsabilités du gouvernement #Fillon qui MENT &amp; #Bayrou qui explique l… https://t.co/0aIiUcJIzq
846790133881954304,EM,"Dampierre-en-Yvelines, France",2017-03-28 18:24:35,RT @EmmanuelMacron: Nous investirons 577 candidats. Chacun devra se rattacher à cette majorité. #LaMajoritéEnMarche https://t.co/RBb2AONY7B
836652775320727554,EM,"Paris, France",2017-02-28 19:02:20,"RT @enmarchefr: #MacronAngers, ça commence maintenant.
À suivre en direct sur ➜ https://t.co/thePwodBI4
Partagez avec le hashtag ➜ #MacronA…"
862787828136202240,EM,"Aquitaine, France",2017-05-11 21:53:42,@Herve_Morin @dmexa Comment va Mr Fillon votre poulain ?
855054359238987776,EM,"Marseille, France",2017-04-20 13:43:40,"RT @leLab_E1: Refus d'interview au Monde : François Fillon explique que ""c'est pas les médias qui décident des questions"" 🤔 https://t.co/JR…"
845257508415590400,EM,"Paris, France",2017-03-24 12:54:28,RT @TeamMacron2017: C'est Fillon qui est dans l'impossibilité de réunir une majorité : les affaires et son projet ont divisé la droite #LEm…
840861426944233473,EM,France,2017-03-12 09:46:01,RT @FrancoisAndre35: Emmanuel Macron veut un plan Marshall pour l’agriculture https://t.co/icQXWA1e9I
855677348255059968,EM,Breizh pointe du Raz,2017-04-22 06:59:12,"RT @Lucas__Petit: Dimanche, par conviction, par raison, par envie de changement et de mobilisation, #JeVote pour @EmmanuelMacron ! #EnMarche"
856628786628091909,EM,"Paris, Ile-de-France",2017-04-24 21:59:52,"RT @Europe1: Sur E. Macron : ""Le candidat des nantis, lui, il a travaillé"" @BGriveaux #E1Soir https://t.co/C8c26wfeAh"
835786096827121665,EM,Antananarivo,2017-02-26 09:38:28,#Bayrou sur #Europe1 : interdire l'emploi d'un membre de sa famille en politique #macron
854999602235404289,EM,"Paris, France",2017-04-20 10:06:04,ecologienmarche: myricau Fifix_FR .myricau je vous invite à lire la réponse faite à la LPO par EM. Nous sommes ouv… https://t.co/UwQftbEVbs
829027307843096577,EM,"La Baule-Escoublac, France",2017-02-07 18:01:27,Ce que disent les chiffres dévoilés par François Fillon https://t.co/cbdqTYsfpp via @lemondefr
855189912081006593,EM,Nice-Paris,2017-04-20 22:42:18,"RT @BuzzFeedFRpol: Quand soudain, François Fillon explique à Léa Salamé que sa grossesse l'a empêchée de bien comprendre son programme #15m…"
837407172787122176,EM,Paris,2017-03-02 21:00:02,"RT @EmmanuelMacron: Mes propositions pour transformer le marché du travail et libérer l'entrepreneuriat : https://t.co/U20SycKWc5 
#JT20H #…"
822063999802019840,EM,,2017-01-19 12:51:45,RT @Sach_He: .@EmmanuelMacron vient de répondre à LA question que vous posiez tous : Comment nous allons gouverner. #LaMajoritéEnMarche
847513653955973120,EM,Breizh pointe du Raz,2017-03-30 18:19:35,RT @TeamMacron2017: La blague du jour vous est offerte par François Fillon https://t.co/FeFTcInDNS
859829360970412032,EM,,2017-05-03 17:57:49,"RT @pierrerosellini: Les affaires dans lesquelles le FN et MLP sont impliqués (financement campagnes, emplois fictifs, Jeanne &amp; Riwal) sont…"
847826604097196034,EM,"New York, USA",2017-03-31 15:03:08,"RT @EuropeElects: Northern America, BVA poll:

French citizens

Fillon (LR-EPP): 37%
Macron (EM-*): 35%
Le Pen (FN-ENF): 12%
Hamon... https…"
825797734376566784,EM,"Clamart, France",2017-01-29 20:08:17,"#presidentielle2017

Les candidats “on”
Mélenchon,
Hamon,
Macron,
Fillon,

La candidate “en”
Le Pen ☠️ https://t.co/ruGNEYuolA"
812548249726939136,EM,Annecy France & Casa Maroc ,2016-12-24 06:39:33,RT @dbaichere: Qui pense encore que nous n'avons pas de programme? enmarchefr avec emmanuelmacron #Macron2017 https://t.co/vl5bq1TTlj
826733208842682368,EM,"Annecy, France",2017-02-01 10:05:31,"RT @_Stalker_69_: -Emmanuel Macron nous amène un vent de fraîcheur....
- Comment ça , ca sent la pisse ? https://t.co/fw9ovprLq3"
834453097518923780,EM,"Haute-Vienne, Limousin",2017-02-22 17:21:36,"RT @PscPsc: Présidentielle française : Emmanuel Macron accepte l'alliance proposée par le centriste François Bayrou

https://t.co/HZzukwmCpz"
831232948380778496,EM,France,2017-02-13 20:05:53,"RT @Algerians_Fr: En @Algérie, @EmmanuelMacron se présente comme le candidat de l'avenir https://t.co/7xue2oU3JT via @RFIAfrique
#Macron201…"
852892708318457857,EM,"Mondeville, France",2017-04-14 14:34:02,RT @EnMarche22: Emmanuel Macron : 50 % de bio dans la restauration 🇫🇷👍 https://t.co/gK72MMNVYA
826915502903742465,EM,,2017-02-01 22:09:53,"RT @CorsoMaltais: Le choix des personnes pour défendre #Fillon, c'est pour abréger ses souffrances et en finir ? Je demande juste.
#FillonG…"
804459376648081409,EM,"Meslay-le-Vidame, France",2016-12-01 22:57:16,"RT @franceinfo: #Presidentielle2017 Hollande renonce: ""Le bilan de ce quinquennat n'avait pas d'autre issue"" - le président du Sénat https:…"
855448096016392193,EM,"Paris, France",2017-04-21 15:48:14,"RT @autrement_votre: @EmmanuelMacron Etre Patriote, c'est vouloir 1 France forte et ouverte sur le Monde &amp; pas sectaire #stopFN #macronmars…"
854364411145969664,EM,Royaume-Uni,2017-04-18 16:02:03,"RT @Sach_He: Pour combattre la pauvreté, #JeVoteMacron ; Excellente tribune de @jmborello &amp; @catbarbaroux https://t.co/cW7hpKh1rl via @enma…"
839269954755178496,EM,"Cannes, France",2017-03-08 00:22:04,Le sens Politique ne s'improvise pas. Comme le sens de l'honneur et le respect de la parole Publique. À bon entendeur #Ciotti #Macron
850951132881055744,EM,"Ile-de-France, France",2017-04-09 05:58:54,"RT @LadroiteavecEM: Le prog de @JLMelenchon c'est
+208 milliards € de dépenses
+86 milliards € d'impôts
Le naufrage, c'est maintenant ! 
ht…"
837665617415122944,EM,France,2017-03-03 14:07:00,"RT @jfkbismuth: Par ailleurs @aurelifil garantissez vous que @benoithamon n est pas payé par l état pour un mandat de député fictif ?
Pas s…"
860499568957546496,EM,Matthieu 16:25,2017-05-05 14:20:59,"RT @allezfillon: .@France2tv @TF1 @BFMTV @TeamMacron2017 @DelphineErnotte @MichelField FACT CHECKING : pas d'oreillette pendant le débat, c…"
853997116598964226,EM,"England, United Kingdom",2017-04-17 15:42:33,"RT @EmmanuelMacron: Un par un, vous vous êtes levés. #MacronPrésident https://t.co/c9MWCvQQa7"
858353142903300097,EM,Bayonne,2017-04-29 16:11:51,"RT @JF_Legaret: Sans ambiguïté, j'appelle à voter #Macron &amp; à faire campagne pour le seul candidat démocrate. Pas 1 voix ne doit manquer po…"
858711973197991936,EM,"South Miami, FL",2017-04-30 15:57:43,"@Marion_M_Le_Pen Macron : ""Le Pen défend les couleurs d'un parti qui a conduit des attentats contre de Gaulle"" https://t.co/YiRcaGOEWD"
854514220611674112,EM,,2017-04-19 01:57:20,"RT @puremedias: ""Demain président"", ""Entretien d'embauche"" : Macron bat des records d'audience https://t.co/A4XDFn3S7M https://t.co/U9Xe8Ey…"
840247739199942656,EM,"Rueil-Malmaison, France",2017-03-10 17:07:26,"RT @BGriveaux: J-44 Demande de retrait de @Vincent_Peillon de la campagne de @benoithamon après ses propos inacceptables ce matin.
https://…"
837649708613058561,EM,,2017-03-03 13:03:47,"#EnMarche Florian Philippot: ""Macron, comme Juppé, ce serait la poursuite du Hollandisme"" https://t.co/6xZKF3FCF3"
852391853538324484,EM,France,2017-04-13 05:23:49,@Le_Figaro #Fillon risible 😂😂😡
851453363363471360,EM,"Lyon, Rhône-Alpes",2017-04-10 15:14:35,"RT @bif_o: ""Ne ferait pas un bon président"" via @Kantar_FR @TNS_Sofres
#Macron 44%
#Mélenchon 54
#Hamon 62
#LePen 64
#Fillon 67
#DupontAign…"
815975463306805248,EM,,2017-01-02 17:38:05,"Après son recul sur la sécu #Fillon renie une nouvelle promesse en ne donnant pas la composition de son gouvernement
https://t.co/3jHvfupSnH"
856792605342003205,EM,"MI6, Double 0 Unity ",2017-04-25 08:50:50,"RT @TeamMacron2017: Non @MLP_officiel, la visite de Macron au Liban n'a jamais été organisée par l'ambassade française. Vous mentez. Comme…"
843771944352866305,EM,,2017-03-20 10:31:22,"RT @EnMarcheParis20: Venez vivre le 1er grand débat de la #Presidentielle2017 à nous!
140 #supportparty sont organisées dans toute la Franc…"
834160950857101313,EM,,2017-02-21 22:00:43,RT @ebertholomey: Arrivée à Londres pour E. Macron en route pour rencontrer Theresa May. Au programme : Europe et relations bilatérales #Ma…
839146512357654528,EM,"Haute-Vienne, Limousin",2017-03-07 16:11:33,Présidentielle: Macron talonne Le Pen et distance Fillon https://t.co/7MB6izvw89 #SONDAGE #EMMANUELMACRON
831865379584630785,EM,"Chalon-sur-Saône, France",2017-02-15 13:58:56,RT @EnMarcheMassy: 2)  nous sommes pour un retour préventif entre la police et les quartiers #EnMarche #QAM
857677448904941568,EM,"Sète, France",2017-04-27 19:26:53,"RT @CCastaner: ""La France a été l'espoir pendant des siècles mais elle l'a perdu. Elle a besoin maintenant d'optimisme avec #Macron."" #EnMa…"
852805310511161344,EM,Paris,2017-04-14 08:46:45,RT @MarianneleMag: Costumes : Robert Bourgi accuse François Fillon de l'avoir fait mentir https://t.co/iFBuSmZrOi https://t.co/fUBYAYH6I7
839881527928492032,EM,"Bordeaux, FR",2017-03-09 16:52:15,"RT @BereniceBatisse: Belle symbolique : ils cassent, on répare ! #EmmanuelMacron #EnMarche #Macron2017
#MacronBordeaux https://t.co/9Kux1PQ…"
822539241221668868,EM,,2017-01-20 20:20:11,"RT @PaulLarrouturou: Macron rencontre mardi matin à Beyrouth,le président Michel Aoun
dans le palais présidentiel de Baabda puis le Premier…"
822580796607365120,EM,Paris,2017-01-20 23:05:19,"RT @OPhilDelo: Villeneuve-d’Ascq : 
=&gt; Le #MoDem Christian Carnois fera campagne pour Emmanuel Macron 
https://t.co/xYSw9ran8y

#Presidenti…"
818898454864859136,EM,#Tulle Agglo @NvelleAquitaine ,2017-01-10 19:13:00,"RT @EnmarcheW: Devant le constat des crises europeennes de sécurité, de l'immigration, financière et climatique E #Macron a fait ses propos…"
824354476861640712,EM,🌹🏳️‍🌈🇪🇺,2017-01-25 20:33:17,le travail ce n'est pas qu'un bulletin de paie... #PrimaireLeDebat #RevenuUniversel
837269500420575232,EM,🇫🇷 Loire Atlantique ,2017-03-02 11:52:59,RT @renaudpila: Hausse de la popularité Fillon chez les sympathisants républicains 76%  (+7 points)  dans le baromètre @TNS_Sofres - Fig Mag
832505584327020544,EM,"Concarneau, France",2017-02-17 08:22:53,"RT @CorsoMaltais: Avant-hier, #Fillon traitait #Sarkozy de délinquant.
Hier, il déjeunait avec lui.
Aujourd'hui, il copie #LePen.

Ce type…"
805335317284786176,EM,RHONE ALPES,2016-12-04 08:57:56,"RT @leJDD: Macron au JDD : ""J’ai plusieurs centaines de parrainages"" https://t.co/rxtCCfpkqg #JDD https://t.co/MN0kpbON3o"
839235168678338563,EM,"Paris, France",2017-03-07 22:03:51,"RT @JL7508: Fillon en 2015: ""En politique, on ne gagne pas assez d'argent""... Intéressant à la lumière des dernières révélations du Canard…"
846434084628942853,EM,Provence-Alpes-Côte d'Azur,2017-03-27 18:49:46,RT @MariestellPech: Un journaliste dénonce une fausse bourde de Macron. Et toute la presse suit et copie-colle son tweet sans vérifier! Dép…
857733693661745153,EM,"Rennes, France",2017-04-27 23:10:23,"RT @adia66: Je présente mes excuses à Fillon dont le préjudice est moins élévé que les assistants FN.MLP elle,c'est pas du détournement c'e…"
813421251884711936,EM,France,2016-12-26 16:28:33,RT @EnMarche22: #Presidentielle2017 #En2017FautQueJarrete https://t.co/jooYGQqJ3b https://t.co/bnea0Y2iEP
857285783966953472,EM,France & World,2017-04-26 17:30:33,RT @JeunesMacron: Depuis ce matin Emmanuel Macron est avec les syndicats et les salariés de #Whirlpool pour trouver des solutions de fond P…
848827507184992256,EM,,2017-04-03 09:20:22,RT @OuestFrance: François Fillon ne « parvient pas à mettre de l’argent de côté » https://t.co/rfas7DCOri https://t.co/OAYAlwkb3I
855006681352241156,EM,"Paris, France",2017-04-20 10:34:12,"RT @ManuTunis: Sondages: il faut arrêter de parler de ""mouchoir de poche"". Fillon et Mélenchon plafonnent, #Macron reste en pôle position.…"
819636771134865410,EM,"Angers, France",2017-01-12 20:06:49,.@UDI_off @jclagarde oui et pas avec @FrancoisFillon que ça va se faire mais avec @EmmanuelMacron #EnMarche cc @CentreMacron
802442459561213953,EM,"Paris, France",2016-11-26 09:22:45,RT @BrunoMasure: Or donc #Fillon qui demandait à #Hollande d envoyer #Sarkozy  en taule est ravi de recevoir les voix du délinquant ?? #ces…
808420472954191872,EM,"Nantes, France",2016-12-12 21:17:15,"RT @JeunesMacron: .@EmmanuelMacron ""Je crois dans l'autorité de l'Etat mais pas dans l'autoritarisme"" #ViePolitique #Macron2017"
849177132337176576,EM,,2017-04-04 08:29:39,"#Macron VIDÉO – “Du vide, du vent, trop superficiel” : Quand le public fuit un meeting de Macron avant la fin https://t.co/NoF6M93rf1"
860578301194194948,EM,Toulouse,2017-05-05 19:33:50,"RT @EmmanuelMacron: Ce ""grand acte d'audace"" dont parle Jaurès, c'est celui de l'école, de la recherche, l'émancipation par la transmission…"
844590651715006464,EM,France,2017-03-22 16:44:37,@TeamMarcheurs Super idée :) merci 😀👍🏽👍🏽👍🏽#EnMarche avec @EmmanuelMacron #TeamMacron2017
853162177129271296,EM,France,2017-04-15 08:24:48,"RT @TeamMacron2017: Les écologistes D Cohn-Bendit, M Orphelin, C Lepage, F de Rugy, A Leroy et JP Besset soutiennent @EmmanuelMacron https:…"
829028264643530752,EM,,2017-02-07 18:05:15,RT @le_Parisien: Penelope Fillon cumulait deux emplois https://t.co/EFyCPBf5OR
847541880812425216,EM,"Paris, France",2017-03-30 20:11:45,RT @EnMarcheParis13: 90 personnes ce soir pour la présentation du programme avec Julien Denormandie et Stanislas Guerini #paris13 #enmarche…
854024366832701441,EM,Lyon ,2017-04-17 17:30:50,RT @EmmanuelMacron: Le Président doit être celui qui redonne confiance en faisant confiance. #MacronPrésident https://t.co/nXO92eoFwV
861906224975142913,EM,France ,2017-05-09 11:30:32,"RT @LaetitiaAvia: ""#Enmarche est un mouvement de rassemblement, il ne faut pas l'oublier"" @RMCinfo"
838517278761189376,EM,"Paris, France",2017-03-05 22:31:12,Quand tu prévois de rejoindre Macron à 19h mais que Juppé parle demain à 10h30 https://t.co/q6LuQGFH7g
820316886881607680,EM,All around the 🌏🌍🌎.,2017-01-14 17:09:21,"RT @EM_Montrouge: 'l'émancipation, c'est ce que nous allons porter pour toutes et tous dans notre pays"" #MacronLille #EnMarche"
858328268465983489,EM,,2017-04-29 14:33:00,"RT @JeanArthuis: Dupont-Aignan premier ministre de Le Pen, l'art d'exploser l'Europe, de sortir la France de l'Histoire en devenir, de cult…"
843958143805808640,EM,"London, UK",2017-03-20 22:51:16,"RT @gblardone: MLP : "" la GB a de formidables résultats depuis le vote du Brexit""

Renseigne-toi s'il te plaît.
C'est gênant.
#LeGrandDebat…"
858756246475870208,EM,France,2017-04-30 18:53:38,"RT @NessaAudrey88: Le peuple francais va gagner. Toi , tu vas perdre comme une 💩 #jamaislepen #Presidentielles2017 https://t.co/jccw8l0TcJ"
834472413710647296,EM,"Massy, France",2017-02-22 18:38:21,"RT @desarnez: Emmanuel Macron considère, comme @Bayrou, qu'il faut dépasser les clivages. Nous avons cette approche commune. #BFM"
841670998160244736,EM,"Côtes-d'Armor, Bretagne",2017-03-14 15:22:58,"RT @JeunesMacron: Emmanuel Macron sur un possible ralliement de Valls: ""Je n’ai pas fondé une maison d’hôtes"" @BFMTV https://t.co/csZpxGGHh0"
827178140032180225,EM,"La Baule-Escoublac, France",2017-02-02 15:33:31,François Fillon ou la grande désillusion de la droite rigoureuse https://t.co/lRYVYw8TuL
854663124905062401,EM,"Levallois-Perret, France",2017-04-19 11:49:02,"RT @TeamMacron2017: ""Quand Mélenchon casse la porte de la France, quand Fillon la ferme, quand Madame Le Pen la mure, Emmanuel l'ouvre"" htt…"
855339142422593537,EM,"Paris, France",2017-04-21 08:35:17,"[#MACRONPRESIDENT 🇫🇷]
Jean-Michel Fauvergue, ex-patron du RAID et candidat #EnMarche en Seine-et-Marne sur... https://t.co/rYXajyuJB2"
817339093503905793,EM,"Ille-et-Vilaine, Bretagne",2017-01-06 11:56:39,"[Sondage] Emmanuel Macron, personnalité politique préférée des Français ! https://t.co/rBL05yNKJa via @latribune #EnMarche"
862268634856660992,EM,"Nantes, France",2017-05-10 11:30:37,Prélèvement à la source de l'impôt sur le revenu : ce que change l'élection de Macron https://t.co/I3ek65RYb9 via @europe1
852506823009734657,EM,Lyon ,2017-04-13 13:00:40,"RT @hugoclement: Un temps annoncé (notamment par le JDD) aux côtés de Fillon aujourd'hui à Toulouse, Alain Juppé ne sera finalement pas là."
852396963781857280,EM,Lyon ,2017-04-13 05:44:07,RT @ChristopheNajem: J-10 @EmmanuelMacron le candidat du travail #Macron #JeVoteMacron https://t.co/UWMBOjEeA7 via @enmarchefr
821729615152553984,EM,France,2017-01-18 14:43:01,"RT @Daarjeeling: En recrutant l'ex-PDG d'Axa, #Fillon privatise déjà son équipe de campagne.. avant de s'attaquer à la sécu ?
https://t.co/…"
855138783888642048,EM,"Charleville-Mézières, France",2017-04-20 19:19:08,"On est le 20 Avril, Il ne devait pas venir JLM à Charleville ????"
842421590335840256,EM,Pyrénées-Orientales 66,2017-03-16 17:05:33,"La bataille se gagne aussi avec une stature internationale et seul #macron est au niveau 
#fillon #Hamon… https://t.co/knjT3PSaSz"
857524082593628160,EM,,2017-04-27 09:17:27,"RT @JeanZeid: ""Pas de consigne de vote"" #Presidentielle2017 https://t.co/Pwkrb6KV9n"
842040147059314688,EM,France,2017-03-15 15:49:50,@kaliddilahk  LE peuple ? 😗😗benoithamon
805019190889418752,EM,"Evreux, France",2016-12-03 12:01:46,RT @EnMarcheParis14: https://t.co/bCSzVNhzC7 #macron @EmmanuelMacron #EnMarche @enmarchefr
823570563226537984,EM,Paris,2017-01-23 16:38:18,"RT @fm_lambert: Il y a 6mois je disais ""Macron ne doit pas faire perdre camp du progrès""
Aujourd'h candidat BAP ne doit pas faire perdre ca…"
823236744292270082,EM,Paris,2017-01-22 18:31:49,RT @CCalmier: Merci à toutes celles et ceux qui ont tenu les bureaux de vote ! Pour la primaire de droite et celle de gauche.
828975865480486912,EM,Paris,2017-02-07 14:37:02,"RT @alainf55: 10 omissions, flous et mensonges de François Fillon en conférence de presse 

https://t.co/icRLY6bnAQ"
819510716625539072,EM,France,2017-01-12 11:45:55,RT @PatrickGilliers: RT @limportant_fr: La petite musique d'un rapprochement Bayrou-Macron: de plus en plus audible https://t.co/2H48If87cw
854629762328907776,EM,,2017-04-19 09:36:28,"RT @Ant1Adam: Fillon annule sa visite d'une école car il redoutait de devoir affronter des élèves farceurs...

Par contre il tiendra tête à…"
847586677505839104,EM,,2017-03-30 23:09:45,"RT @enmarcheparis16: ""L'ensemble du vote #Catholique n’est pas avec Sens Commun"" #EnMarche &amp; @EmmanuelMacron: #Liberté #Égalité #Fraternité…"
820540591356473347,EM,"Hauts-de-Seine, Ile-de-France",2017-01-15 07:58:16,RT @EMRamonville: J’ai toujours cultivé la bienveillance avec l’espoir secret chevillé au corps que ce soit contagieux @EmmanuelMacron http…
843936788712448001,EM,"Perpignan, France",2017-03-20 21:26:24,"RT @TeamMacron2017: Macron : ""aucun parlementaire ne pourra avoir des missions de conseil"" #LeGrandDébat"
820973975564128256,EM,"Nord-Isère, Rhône-Alpes",2017-01-16 12:40:23,RT @FBACHEL1ER: .@RichardFerrand sur @RTLFrance #RTLMidi : la dynamique progressiste de @EmmanuelMacron est la seule qui nous évitera un dé…
861938461527429121,EM,,2017-05-09 13:38:37,#Macron Prélèvement à la source: Eckert fulmine contre le renoncement de Macron https://t.co/aOf0WoABWH https://t.co/xhbn9JBYP7
852565285634809857,EM,"Pamiers, France",2017-04-13 16:52:58,RT @sofeemarchand: @pchancel78 @JuppeisteavecEM @Groquick29 @MarilynOregon @DoriianMartinez @FrancoisFillon @EmmanuelMacron @JLMelenchon @L…
841657020914794496,EM,Houilles,2017-03-14 14:27:25,"François #Fillon a été mis en examen ce mardi matin pour plusieurs chefs, notamment détournement de fonds publics
https://t.co/6oL95LxJ6Y"
840341974196584448,EM,"Meudon, France",2017-03-10 23:21:54,"RT @EnMarcheArras62: Nous sommes dans le vrai, on continue, ON LACHE RIEN !!! #EnMarche @TeamMacron2017 @EmmanuelMacron @enmarchearras @enm…"
851091496296218626,EM,"Paris, France",2017-04-09 15:16:39,"RT @axelletess: F.Fillon parle quasiment plus d'@EmmanuelMacron que moi, pour vous dire 😂 #obsession #FillonParis #notreprojet vs #leursAtt…"
862879199505338369,EM,France,2017-05-12 03:56:47,"RT @Daarjeeling: Pour #Melenchon c'est visiblement beaucoup plus simple d'appeler à voter contre quelqu'un de gauche que contre #LePen. 
Af…"
841406449150525442,EM,"La Baule-Escoublac, France",2017-03-13 21:51:44,"Manuel Valls va appeler à soutenir Emmanuel Macron 
https://t.co/Lit7rFIUZw via @BFMTV"
851834763992338432,EM,"Paris, France",2017-04-11 16:30:08,@ParigotManchot @Azure_phi @TeamMacron2017 @EnMarcheBrest @JeunesMacron @STR_Trp @itsmyPresident @YoyoLeNantais44… https://t.co/N8atdk11ZU
824771112596811782,EM,Nice-Paris,2017-01-27 00:08:51,RT @JohnMESAVERDE: La matinée où l’affaire Fillon a été supprimée d’i-Télé https://t.co/nfL0nNY7yq- via @Lesjoursfr
858409732289310725,EM,Bretagne,2017-04-29 19:56:43,RT @BFMTV: DIRECT 2017 - Le mouvement de Yanis Varoufakis appelle à voter pour Emmanuel Macron https://t.co/RW0RgDPD3Y https://t.co/BRvSuGa…
841577379420028929,EM,"Nord, Nord-Pas-de-Calais",2017-03-14 09:10:57,"RT @lucas_heral: Fier de soutenir #Macron seul candidat à offrir 1 réelle alternative progressiste pr l'Europe, la cult. l'éducat° et ls ba…"
854333287761932288,EM,France,2017-04-18 13:58:23,"RT @Daarjeeling: Salut les pro-#Fillon, vous êtes fiers de votre candidat ""victime d'un complot"" et du ""cabinet noir"" -mais qui accepte les…"
844809435490889729,EM,France,2017-03-23 07:13:59,RT @enmarcheparis16: Un nouveau sondage donne #Macron devant Le Pen dès le 1er tour https://t.co/uNDMf1EU52 via @BFMTV
819224204629393410,EM,,2017-01-11 16:47:25,RT @TeamMacron2017: La vague c'est nous 🌊🌊🌊💪💪💪 https://t.co/JqEEGeQ9Pi
834452063492964353,EM,"Guingamp, Bretagne",2017-02-22 17:17:29,@Le_Tone mdr et dire que vous avez reçu Fillon dans Top Gear😂 et qu'il fait le modeste avec ses peugeot 😂
845232336245571584,EM,"Paris, France",2017-03-24 11:14:27,RT @lecentriste: Le rassemblement des progressistes autour de #Macron rend possible et souhaitable l'émergence d' 1gd parti démocrate franç…
