	tweet_id	party	user_location	created_at	text	party_dummy	preprocessed_text		
3823	8,36132023366472E+017	EM	bretagne	2017-02-27 08:33:03	"RT @MichelUrvoy: Jean-Luc #Mélenchon à Benoît #Hamon: ""Je ne céderai rien"". Entretien exclusif. https://t.co/Nk1uiLYlA7"	1	rt @michelurvoy jean-luc #mélenchon benoît #hamon ne céder entretien exclusif		
3824	8,43409114617303E+017	EM	France	2017-03-19 10:29:37	"Emmanuel Macron ferait il un meilleur candidat que Fillon? Merci de répondre au sondage et de RT 

https://t.co/z61pBk3lHb"	1	emmanuel macron faire meilleur candidat fillon merci répondre sondage et rt		
3825	8,59730208777175E+017	EM	Ile-de-France	2017-05-03 11:23:49	"RT @ThomasWieder: Le débat Le Pen-Macron ? ""Un face à face entre deux visions du monde"", résume la Süddeutsche Zeitung https://t.co/bJpnf1x…"	1	rt @thomaswieder débat pen-macron face face entrer deux vision monde résumer süddeutsche zeitung		
3826	8,6204900274484E+017	EM	Paris, France	2017-05-09 20:57:53	La tornade #Macron 😉😆 https://t.co/ih1zxl9X3L	1	<UNK> #macron		
3827	8,03660322859053E+017	EM	Houilles, France	2016-11-29 18:02:06	RT @enmarchefr: Découvrez https://t.co/X8ZiNDTf9m ! Faites passer le lien : retweetez 💪🏻 Merci aux @JeunesMacron !	1	rt @enmarchefr découvrez faite passer lien retweetez merci @jeunesmacron		
3828	8,41307849766642E+017	EM	Une France forte	2017-03-13 15:19:56	RT @TeamMacron2017: Nous sommes la réelle force de rassemblement ! https://t.co/sqhPohkRa4	1	rt @teammacron2017 réel force rassemblement		
3829	8,4238798779519E+017	EM	Saint-Jacques, Bretagne 🇫🇷	2017-03-16 14:52:01	RT @CentristesEM_35: [LA PRESSE EN PARLE] @OuestFrance revient sur le soutien de @PierreBreteau. Le #Centre mobilisé pour #Macron2017 🇫🇷🇪🇺h…	1	rt @centristesem_35 presse en parle @ouestfrance revenir sur soutien <UNK> #centre mobiliser pour #macron2017 heure		
3830	8,58766479658975E+017	EM	Paris 20ème	2017-04-30 19:34:18	"RT @JeunesMacron57: Le comité #EnMarche Metz et les #JAM57 ont organisé une opération ""Roule pour Macron"" afin d'aller à la rencontre d'un…"	1	rt <UNK> comité #enmarche metz et <UNK> organiser opération roule pour macron afin aller rencontre		
3831	8,41623391786455E+017	EM	bretagne	2017-03-14 12:13:47	RT @jeromegodefroy: Mission accomplie pour ceux qui ont sournoisement voté pour @benoithamon aux 2 tours de la primaire de gauche afin de p…	1	rt @jeromegodefroy mission accomplir pour <UNK> voter pour @benoithamon 2 tour primaire gauche afin		
3832	8,56055218601153E+017	EM	FRANCE	2017-04-23 08:00:43	RT @Cyril_nc: #Villepin, un homme courageux qui a refusé la guerre en Irak, rejoint Macron. Extrait de son discours héroïque à l'ONU. #JeVo…	1	rt <UNK> #villepin homme courageux refuser guerre en irak rejoindre macron <UNK> discours <UNK> <UNK> #jevo…		
3833	8,29973170270659E+017	EM	Bretagne	2017-02-10 08:39:58	RT @MagazineCapital: #PenelopeGate : nouvelle révélation sur le contrat de travail de Penelope Fillon à la Revue des deux monde https://t.c…	1	rt @magazinecapital #penelopegate nouveau révélation sur contrat travail penelope fillon revue deux monde		
3834	8,5674094311388E+017	EM	Paris	2017-04-25 05:25:32	RT @lobs: Et pourtant, je voterai Macron, par Raphaël Glucksmann https://t.co/U3yjDamJFu https://t.co/NEc0j1kgyg	1	rt @lobs et pourtant voter macron par raphaël glucksmann		
3835	8,49845275053216E+017	EM	Hennebont, France	2017-04-06 04:44:37	"RT @EmmanuelMacron: Je pense qu’il est bon de limiter dans le temps la fonction parlementaire. 
On a besoin d’un renouvellement. #Macron201…"	1	rt @emmanuelmacron penser bon limiter dans temps fonction parlementaire avoir besoin renouvellement #macron201…		
3836	8,50632897828618E+017	EM		2017-04-08 08:54:21	RT @mamontchamp: La ligne politique d'@EmmanuelMacron c'est de protéger nos compatriotes avec une vraie politique audacieuse en économie #E…	1	rt @mamontchamp ligne politique protéger compatriote avec vrai politique <UNK> en économie #e…		
3837	8,31563580214506E+017	EM	Hauts-de-Seine, Ile-de-France	2017-02-14 17:59:41	RT @EnMarcheBelley: Avec  #Marine2017 la fin de la constitution https://t.co/R9iyzXPZzQ	1	rt @enmarchebelley avec #marine2017 fin constitution		
3838	8,31025902729433E+017	EM	Bourg-en-Bresse, France	2017-02-13 06:23:09	"RT @Mathilde_Klara: Belle nuit à TOUS 😘
🔽😂😂Fou rire j'adore !!Sa phrase sur de Gaulle colle à #Fillon mais avec PhotoCasseroleShop 😉😂
A trè…"	1	rt @mathilde_klara bel nuit fou rir adorer phrase sur gaulle colle #fillon mais avec <UNK> <UNK>		
3839	8,50109668663988E+017	EM		2017-04-06 22:15:13	"RT @keller_franck: MACRON obtient le meilleur score de tous les candidats dans #LEmissionPolitique !
Fillon, Le Pen et les autres sont loin…"	1	rt @keller_franck macron obtenir meilleur score tout candidat dans #lemissionpolitique fillon pen et autre loin		
3840	8,39612606952391E+017	EM	Languedoc-Roussillon, France	2017-03-08 23:03:39	Amen! https://t.co/CIrpGPhhN3	1	amen		
3841	8,38427400119718E+017	EM	Burdeos, Francia	2017-03-05 16:34:04	"RT @Ant1Adam: Les chiffres du #Trocadero :
- 40 000 selon la police
- 300 000 selon l'équipe de François Fillon
- 900 000 selon le Canard e…"	1	rt @ant1adam chiffre #trocadero selon police selon équipe françois fillon selon canard		
3842	8,54071901760762E+017	EM	Lyon 	2017-04-17 20:39:43	"RT @Landdry_: Macron a réussi le rassemblement.
#EnMarche est devenu un rouleau compresseur.
Il a fait de son mouvement une machine à gagne…"	1	rt @landdry macron réussir rassemblement #enmarche devenir rouleau <UNK> faire mouvement machine gagner		
3843	8,5974578367495E+017	EM		2017-05-03 12:25:42	RT @LSEGNIS: Présidentielle : l'Association des maires ruraux appelle à voter Macron https://t.co/EHh3uOnwpM	1	rt @lsegnis présidentielle association maire rural appeler voter macron		
3844	8,53203684465025E+017	EM	Provence-Alpes-Côte d'Azur	2017-04-15 11:09:44	"RT @EnMarcheParis20: Si #Macron est élu, il permettra la 1ère recomposition du système politique français depuis 1958

#JeVoteMacron J-8
ht…"	1	rt @enmarcheparis20 si #macron élire permettre premier recomposition système politique français depuis 1958 #jevotemacron <UNK> ht		
3845	8,5254310293402E+017	EM	Bourg-en-Bresse, France	2017-04-13 15:24:49	RT @supermegadrivin: Je trouve que les Insoumis ils sont quand même vachement soumis à Jean-Luc Mélenchon.	1	rt @supermegadrivin trouver insoumis quand même vachement soumettre jean-luc mélenchon		
3846	8,34414073093714E+017	EM	Levallois-Perret, France	2017-02-22 14:46:32	RT @dominiqueleglu: EXCLUSIF. @Sciences_Avenir à organisé la rencontre entre E.Macron et 5 grands scientifiques https://t.co/j8ylCIji8P htt…	1	rt @dominiqueleglu exclusif @sciences_avenir organiser rencontre entrer macron et 5 grand scientifique htt		
3847	8,53932844099523E+017	EM	Europe	2017-04-17 11:27:09	"Et qu'ont-ils fait contre ce ""système""? #Presidentielle2017 https://t.co/OiFOD6hZLK"	1	et faire contre système #presidentielle2017		
3848	8,52633620145725E+017	EM	Marseille	2017-04-13 21:24:30	RT @Zara2017Zara: Fillon ment tout le temps. Tout le temps https://t.co/3kh5nHci8k	1	rt @zara2017zara fillon ment tout temps tout temps		
3849	8,51849519859978E+017	EM		2017-04-11 17:28:46	RT @ItierCh: Parce qu'@enmarchefr est aussi une histoire de belles rencontres. Merci pour votre accueil Valérie &amp	 @philchalumeau #Macron201…	1	rt @itierch parce qu @enmarchefr aussi histoire bel rencontre merci pour accueil valérie amp <UNK> #macron201…	
3850	8,41612197369434E+017	EM	Nord, Nord-Pas-de-Calais	2017-03-14 11:29:18	"""Réduire drastiquement le temps où on légifère pour augmenter le temps où on evalue"" #MacronLille #EnMarche"	1	réduire <UNK> temps <UNK> pour augmenter temps <UNK> #macronlille #enmarche		
3851	8,21486155296371E+017	EM		2017-01-17 22:35:36	@publicsenat Quelle drôle d'idée! Celui qui gagnera la primaire devra se rallier à @EmmanuelMacron. Sinon sa responsabilité serait lourde...	1	@publicsenat quell drôle idée gagner primaire devoir rallier @emmanuelmacron sinon responsabilité lourd		
3852	8,47717223271514E+017	EM	Paris, France	2017-03-31 07:48:30	"RT @AntoineGehant: .@CCastaner ""#Macron ne fait siffler personne dans ses meeting quand #Aubry dit ""Macron n'aime pas les gens, il aime l'a…"	1	rt @antoinegehant @ccastaner #macron ne faire siffler personn dans meeting quand #aubry dire macron ne aimer pas gens aimer avoir		
3853	8,46888821325283E+017	EM	Meslay-le-Vidame, France	2017-03-29 00:56:44	RT @EmmanuelMacron: Nous aurons des candidats qui seront pour moitié issus de la société civile. #LaMajoritéEnMarche	1	rt @emmanuelmacron avoir candidat être pour moitié issu société civil		
3854	8,44290006042718E+017	EM	France	2017-03-21 20:49:58	RT @BuzzFeedFRpol: Le porte-parole de François #Fillon qui balance une intox sur Macron, corrigé en direct par une journaliste de @BFMTV ht…	1	rt @buzzfeedfrpol porte-parole françois #fillon balancer intox sur macron corriger en direct par journaliste @bfmtv ht		
3855	8,62562987143553E+017	EM	Aubervilliers, France	2017-05-11 07:00:16	"RT @BrigitteGlon: À 8h20 @mounir est sur @franceinter ;)

#QueSeraitEnMarcheSansMounir ❤️
#TeamMacron
#LaRépubliqueEnMarche @EnMarcheSarthe…"	1	rt <UNK> 8h20 @mounir sur @franceinter <UNK> #teammacron #larépubliqueenmarche @enmarchesarthe		
3856	8,60087740607681E+017	EM	France	2017-05-04 11:04:31	RT @lemondefr: Fausse rumeur sur un compte offshore : Macron porte plainte pour « faux » https://t.co/XnoCJPKore	1	rt @lemondefr faux rumeur sur compte offshore macron porte plainte pour faux		
3857	8,45027459913433E+017	EM	La Saussaye, France 	2017-03-23 21:40:20	"RT @gerardcollomb: Heureux d'être aux côtés des Arrageois ce soir pour un 🍺 apéro-débat autour du programme d'@EmmanuelMacron. 
🇫🇷#EnMarche…"	1	rt @gerardcollomb heureux côté arrageoi soir pour apéro-débat autour programme #enmarche		
3858	8,17141377314198E+017	EM	Lyon, Rhône-Alpes	2017-01-05 22:51:00	“Macron veut supprimer le RSI, il a raison” by Corcoral Samia https://t.co/w7aW5iFkBr	1	macron vouloir supprimer rsi avoir raison by <UNK> samia		
3859	8,38075345484005E+017	EM		2017-03-04 17:15:07	"RT @EnMarcheRouen: Macron: ""Tolérance zéro à l'égard des delinquants et à l'égard de toute violence policière."" #MacronCaen"	1	rt @enmarcherouen macron tolérance zéro égard <UNK> et égard violence policier #macroncaen		
3860	8,52055550519104E+017	EM	Marseille	2017-04-12 07:07:28	"RT @ParisPasRose: Hamon et Macron ont dénoncé les exactions anti-gay en Tchétchénie. Vous foutez quoi les autres candidats ?
https://t.co/P…"	1	rt @parispasrose hamon et macron dénoncer exaction anti-gay en tchétchénie foutre quoi autre candidat		
3861	8,22031209572237E+017	EM	Paris	2017-01-19 10:41:27	RT @EmmanuelMacron: Nos candidats seront choisis en fonction de 5 critères. #LaMajoritéEnMarche https://t.co/0ah8b7vo5Z	1	rt @emmanuelmacron candidat choisir en fonction 5 critère #lamajoritéenmarche		
3862	8,40269935460962E+017	EM	Paris  / Lyon 	2017-03-10 18:35:38	RT @nagashiwa: Encaisser l'argent public en moins de 10 minutes. @FrancoisFillon est vraiment monstrueux https://t.co/MmM8nYFWCC	1	rt @nagashiwa encaisser argent public en moins 10 minute @francoisfillon vraiment monstrueux		
3863	8,53309767225365E+017	EM	quelque part	2017-04-15 18:11:16	"RT @claudarnaud: #Fillon se dérobe à l'entretien d'embauche de #Bourdin prévu le 21 Avril depuis 2 mois sur RMC/BFM
Tenir parole un vrai pr…"	1	rt @claudarnaud #fillon dérober entretien embauche #bourdin prévoir 21 avril depuis 2 mois sur rmc bfm tenir parole vrai pr		
3864	8,48982840230507E+017	EM		2017-04-03 19:37:37	"RT @Daarjeeling: #Bourdin ""Avez-vous écrit pour faire examiner le cas d'un ami gabonais ?""
#Fillon ""C'est totalement faux, une calomnie de…"	1	rt @daarjeeling avoir vou écrire pour examiner cas ami gabonais #fillon totalement faux calomnie		
3865	8,47880707770855E+017	EM	La Rochelle, France	2017-03-31 18:38:08	Maître @JLMelenchon, sage de tous les sages, pour qui la Politique est une valeur altruiste, auriez vous l'amabilit… https://t.co/bgT7B9gfLa	1	maître @jlmelenchon sage tout sage pour politique valeur <UNK> avoir <UNK>		
3866	8,50404164119167E+017	EM	Bouches-du-Rhône, Provence-Alp	2017-04-07 17:45:27	RT @anne_sinclair: Un excellent Macron ce soir. Précis pugnace et clair. Surtout dans la première heure et face à Retailleau.  #LEmissionPo…	1	rt @anne_sinclair excellent macron soir précis pugnace et clair surtout dans premier heure et face retailleau #lemissionpo…		
3867	8,03499901824934E+017	EM	Isère, Rhône-Alpes	2016-11-29 07:24:39	Vision Macron https://t.co/kWK3WwBdkp	1	vision macron		
3868	8,50626923516621E+017	EM	🇨🇵 Passée par 🇨🇦🇨🇭🇩🇰🌍	2017-04-08 08:30:37	RT @BobLeCentriste: Voter #Fillon par résignation ou blanc…et se retrouver avec #Mélenchon au 2nd tour. Mieux vaut sécuriser. Le choix de l…	1	rt @boblecentriste voter #fillon par résignation ou blanc et retrouver avec #mélenchon 2nd tour mieux valoir sécuriser choix		
3869	8,54008760838312E+017	EM	Territoire de Belfort	2017-04-17 16:28:49	RT @EmmanuelMacron: Tous les enfants, quel que soit leur quartier, pourront atteindre l'excellence par l'école de la République ! #MacronPr…	1	rt @emmanuelmacron tout enfant être quartier pouvoir atteindre excellence par école république #macronpr…		
3870	8,38717722703843E+017	EM	Bretagne	2017-03-06 11:47:42	"RT @EnMarcheParis20: Pour #Macron permettre aux personnes fragiles de subsister ne suffit pas!

Voici ses mesures contre la #pauvreté 👉🏽htt…"	1	rt @enmarcheparis20 pour #macron permettre personne fragile subsister ne suffire pas voici mesure contre <UNK> <UNK>		
3871	8,41305122240111E+017	EM	France & World	2017-03-13 15:09:06	RT @DelphineChantal: Monsieur @benoithamon la transformation du système #EnMarche c'est également d'arrêter les mensonges aux français ! #J…	1	rt @delphinechantal monsieur @benoithamon transformation système #enmarche également arrêter mensonge français		
3872	8,32938492648907E+017	EM		2017-02-18 13:03:06	RT @laffont9: @BirgitLlinares Ben si povre petit mec qui se prend pour genre Fillon qu'on veut entraver en vue des élections	1	rt @laffont9 @birgitllinares ben si <UNK> petit mec prendre pour genre fillon vouloir <UNK> en vue élection		
3873	8,5406377720936E+017	EM	Bergues et alentours	2017-04-17 20:07:26	"RT @enmarchefr: .@lauhaim : ""Moi ce qui me motive, c'est de voir une France avec plein de femmes qui veulent se lancer dans la politique.""…"	1	rt @enmarchefr @lauhaim motiver être voir france avec plein femme vouloir lancer dans politique		
3874	8,20323808544367E+017	EM	All around the 🌏🌍🌎.	2017-01-14 17:36:51	RT @CazesAngele: #MacronLille Je veux que le chômage devienne une protection Universelle  pour tous   #EnMarche	1	rt @cazesangele vouloir chômage devenir protection universel pour tout #enmarche		
3875	8,55146230720205E+017	EM		2017-04-20 19:48:43	RT @quartiersavecEM: Je m'appelle Nabil et je marche ! 🇫🇷#QAM #Macron #LaFranceEnMarche https://t.co/dPJvA3nKbk	1	rt @quartiersavecem appeler <UNK> et marche #qam #macron #lafranceenmarche		
3876	8,59504569151369E+017	EM	Paris, Rennes	2017-05-02 20:27:12	@JeMeMarreBien @rglucks1 @ChatenayDidier Tout comme vous considérez Macron comme un ultra liberale. C est faux et caricatural	1	<UNK> @rglucks1 <UNK> tout comme considérer macron comme ultra liberal faux et caricatural		
3877	8,32607915693527E+017	EM	Chauny, France	2017-02-17 15:09:30	RT @quartiersavecEM: + de 1️⃣0️⃣0️⃣0️⃣ followers pour les #QAM ! Merci à vous ! Notre engagement sans faille autour d'@EmmanuelMacron se po…	1	rt @quartiersavecem <UNK> follower pour #qam merci engagement sans faille autour po		
3878	8,36239486669451E+017	EM	Karukera (Guadeloupe) 	2017-02-27 15:40:04	"RT @FemmesAvecEM: Avec #StopMacron, c'est le mariage d'intérêts entre #Fillon et #LePen, la rencontre de la haine et de la corruption.
#Ave…"	1	rt @femmesavecem avec #stopmacron mariage intérêt entrer #fillon et #lepen rencontre haine et corruption #ave…		
3879	8,45866778844713E+017	EM	Capbreton, France	2017-03-26 05:15:30	"RT @franceinfo: ""François Fillon est un danger pour l'idée qu'on se fait de la démocratie"", estime Laurence Rossignol #8h30politique https:…"	1	rt @franceinfo françois fillon danger pour idée faire démocratie estime laurence <UNK> #8h30politique		
3880	8,41360863290356E+017	EM		2017-03-13 18:50:36	RT @BGriveaux: L'imaginaire historique d'@EmmanuelMacron via @franceculture #EnMarche #macron2017 https://t.co/knpuxzqm7l	1	rt @bgriveaux imaginaire historique @emmanuelmacron via @franceculture #enmarche #macron2017		
3881	8,39488012983632E+017	EM		2017-03-08 14:48:33	Hamon et Macron visés par des attaques de désinformation par effet d’annonce https://t.co/0wP3ASqXpS	1	hamon et macron viser par attaque désinformation par effet annonce		
3882	8,5201152450374E+017	EM		2017-04-12 04:12:31	RT @OuestFrance: VIDEO. Meeting de François Fillon. Des journalistes giflés et expulsés https://t.co/gYcoWcREdo https://t.co/PJjiEAtciN	1	rt @ouestfrance video meeting françois fillon journaliste <UNK> et expulser		
3883	8,25800543318766E+017	EM	France	2017-01-29 20:19:26	Finalement on a les pires candidats pr la #présidentielle2017 #Fillon #lePen #Hamon #Jadot #Mélenchon. Il n'en reste qu'un de potable...😳	1	finalement avoir pire candidat #présidentielle2017 #fillon #lepen #jadot #mélenchon ne en reste potable		
3884	8,33059132018156E+017	EM	France	2017-02-18 21:02:29	Il faut dire que Fillon a tjrs eu recours à un tuteur pour seulement exister : Le Theule, Seguin, Chirac et Sarkozy. https://t.co/Ni8n8VlWi4	1	falloir dire fillon avoir recours <UNK> pour seulement exister <UNK> <UNK> chirac et sarkozy		
3885	8,4825881949501E+017	EM	Paris, France	2017-04-01 19:40:37	"RT @maxcruzel: Torrent d'excrements. Après avoir dénoncé le ""réac"" Mélenchon, ils carricaturent Macron. Autre constance que leur délire : l…"	1	rt @maxcruzel <UNK> <UNK> après dénoncer réac mélenchon <UNK> macron autre constance délire		
3886	8,48158635243E+017	EM	Aquitaine, France	2017-04-01 13:02:31	Quand Fillon rentrait chez lui dans son château en jet aux frais du contribuable... via @Mediapart https://t.co/rPLrJCIDKC	1	quand fillon <UNK> chez dans château en jet frais contribuable via @mediapart		
3887	8,25749504741741E+017	EM	Sud de la France (66)	2017-01-29 16:56:38	RT @NicoHikona19: Si le couple #Fillon pense que leurs larmes et ce meeting va changer quelque chose à leurs affaires, ils se trompent. #Pe…	1	rt @nicohikona19 si couple #fillon penser larme et meeting aller changer chose affaire tromper #pe…		
3888	8,19422534374461E+017	EM		2017-01-12 05:55:30	RT @LeHuffPost: EXCLUSIF - Macron devient la personnalité politique préférée des Français https://t.co/2hlQR7IwtK	1	rt @lehuffpost exclusif macron devenir personnalité politique préférer français		
3889	8,40947641093612E+017	EM		2017-03-12 15:28:36	"RT @gerardcollomb: Confidence d'@EmmanuelMacron : «Le matin où il s'est engagé chez Bourdin, il ne m'avait pas prévenu !»
#DIMPOL 🇫🇷#EnMarc…"	1	rt @gerardcollomb confidence @emmanuelmacron matin engager chez bourdin ne pas prévenir #dimpol <UNK>		
3890	8,32325529198002E+017	EM	bretagne	2017-02-16 20:27:24	RT @B3infos: ✏️ #Fillon et la morale par @cocoboer pour #CharlieHebdo https://t.co/utJknoqZPN	1	rt @b3infos #fillon et morale par @cocoboer pour #charliehebdo		
3891	8,33066183846924E+017	EM	Melun, France	2017-02-18 21:30:30	RT @CChaffanjon: Pr l'instant un policier blessé, 2 interpellations, l'accès au meeting n'est plus possible même pour les pro-Macron https:…	1	rt @cchaffanjon pr instant policier blesser 2 <UNK> accès meeting ne plus possible même pour pro-macron		
3892	8,25493611143975E+017	EM	Cergy, France	2017-01-28 23:59:48	"RT @Nain_Portekoi: Franz Olivier Giesbert défend Fillon dans le #PenelopeGate.
La femme de FOG dirige la Revue des deux Mondes.
Aucun rappo…"	1	rt @nain_portekoi <UNK> olivier giesbert défendre fillon dans #penelopegate femme fog diriger revue deux monde <UNK>		
3893	8,59863031244882E+017	EM	Strasbourg, France	2017-05-03 20:11:36	"RT @Zhuresh: Oui #Macron a été 2 ans au Gouvernement
Oui #LePen a cumulé 34 ans de mandats sans rien faire sauf empocher/détourner les sous…"	1	rt @zhuresh oui #macron 2 an gouvernement oui cumuler 34 an mandat sans sauf <UNK> détourner sou		
3894	8,13784144807363E+017	EM	France	2016-12-27 16:30:34	RT @toublandi: Présidentielle 2017 : @EmmanuelMacron peut-il créer la surprise ? https://t.co/xUWXsDIVSr @RTLFrance #macron2017 #EnMarche	1	rt <UNK> présidentielle 2017 @emmanuelmacron peut-il créer surprise @rtlfrance #macron2017 #enmarche		
3895	8,31585604815159E+017	EM	Ile-de-France, France	2017-02-14 19:27:12	"RT @enmarchearras: ""La cote de popularité d'Emmanuel Macron va s'envoler quand son programme sera connu !"", selon Jean-Marc Borello  https:…"	1	rt @enmarchearras cote popularité emmanuel macron aller envoler quand programme connaître selon jean-marc borello		
3896	8,5229308573225E+017	EM	Paris, France	2017-04-12 22:51:21	#Presidentielle2017  #Macron  #Hamon https://t.co/cil03Umgsd	1	#presidentielle2017 #macron #hamon		
3897	8,38763527523435E+017	EM		2017-03-06 14:49:43	RT @MurielCousin: Avec la belle tenue de la déclaration de @alainjuppe ce matin, #Fillon qui pourrait être soulagé, paraît en réalité encor…	1	rt @murielcousin avec bel tenue déclaration @alainjuppe matin #fillon pouvoir <UNK> paraître en réalité encor		
3898	8,53973770486395E+017	EM	Bayonne	2017-04-17 14:09:47	"RT @JeunesMacron: On attend ""un peu"" de monde cet après midi à Bercy #MacronPrésident #MacronBercy https://t.co/fhu3F3SXVA"	1	rt @jeunesmacron attendre peu monde après midi bercy #macronprésident #macronbercy		
3899	8,43005308440121E+017	EM		2017-03-18 07:45:02	RT @RKovacheva: SPIEGEL Interview with Emmanuel Macron: 'I Am Offering the French Renewal' https://t.co/oonAGKiGUZ via @SPIEGELONLINE	1	rt <UNK> spiegel interview with emmanuel macron <UNK> <UNK> the french renewal via <UNK>		
3900	8,42469927139308E+017	EM	Marne, Champagne-Ardenne	2017-03-16 20:17:37	"RT @enmarche_2017: [DECLARATION #MACRONBERLIN]
Emmanuel #Macron vient juste de rencontrer Angela Merkel
#Macron2017 https://t.co/E3kYbYQmAM"	1	rt @enmarche_2017 <UNK> #macronberlin emmanuel #macron venir juste rencontrer angela merkel #macron2017		
3901	8,41006621039948E+017	EM	Paris, France	2017-03-12 19:22:58	RT @TeamMarcheurs: #LE20H #Macron la vague 🌊 renouvelle l'offre politique	1	rt @teammarcheurs #le20h #macron vague renouveler offrir politique		
3902	8,52964476869427E+017	EM	bretagne	2017-04-14 19:19:13	"RT @yphilippin: Les costumes Arnys de Fillon arrivés chez les policiers n'avaient plus d'étiquette, sauf une ""Made in Holland"". https://t.c…"	1	rt <UNK> costume arnys fillon arriver chez policier ne avoir plus étiquette sauf made in holland		
3903	8,13800826321981E+017	EM	Toulouse 	2016-12-27 17:36:51	RT @JeunesMacron: Le brief politique. Emmanuel #Macron, 400 parrainages et 4 millions d'euros de dons au compteur https://t.co/C88kaxk0jo v…	1	rt @jeunesmacron <UNK> politique emmanuel #macron 400 parrainage et 4 million don compteur		
3904	8,38025040155324E+017	EM	Villedieu, France	2017-03-04 13:55:13	RT @LeBlogPolitique: La dénonciation d'un complot des juges par Fillon et Le Pen est infondée, dangereuse et anti-démocratique. #JamaisMari…	1	rt @leblogpolitique <UNK> complot juge par fillon et pen <UNK> dangereux et <UNK> <UNK>		
3905	8,57661543386948E+017	EM	Lorient, France	2017-04-27 18:23:41	"RT @Hugoslav: ""Macron, Macron, on t'encule !"", scandent les militants au meeting de @MLP_officiel à Nice. https://t.co/42NvlBwVEn"	1	rt <UNK> macron macron enculer scander militant meeting @mlp_officiel nice		
3906	8,39254158481961E+017	EM	Paris, France	2017-03-07 23:19:18	Plus de 1000 élues et élus de toute la France ont décidé de parrainer la candidature d'Emmanuel Macron #EnMarche	1	plus 1000 élu et élu tout france décider parrainer candidature emmanuel macron #enmarche		
3907	8,39919655158432E+017	EM	Ile-de-France, France	2017-03-09 19:23:45	Michael Bloomberg, ancien maire de New York, reçu par Emmanuel Macron https://t.co/UxrlUIajr9 via @BFMTV	1	<UNK> <UNK> ancien maire new york recevoir par emmanuel macron via @bfmtv		
3908	8,2578327191731E+017	EM	Arras, France	2017-01-29 19:10:48	Le projet d'@EmmanuelMacron est un projet d'émancipation ! #EnMarche #macron #PrimairesGauche #Presidentielle2017… https://t.co/x28f8SHMiN	1	projet projet émancipation #enmarche #macron #primairesgauche #presidentielle2017…		
3909	8,48190795115102E+017	EM		2017-04-01 15:10:18	RT @EnMarche54: #MacronMarseille #Présidentielle2017 : à Marseille, Macron fustige Le Pen, Fillon et Hamon https://t.co/G7DkFACee5 via @leP…	1	rt @enmarche54 #macronmarseille #présidentielle2017 marseille macron fustiger pen fillon et hamon via <UNK>		
3910	8,47033192901161E+017	EM	Chalon-sur-Saône, France	2017-03-29 10:30:24	Mytho dans l'équipe de campagne de Fillon !! 😬😅 https://t.co/3RRFhyplpg	1	dans équipe campagne fillon		
3911	8,40508126398951E+017	EM	Languedoc-Roussillon, France	2017-03-11 10:22:07	@ProfToujours @joe_le_zef Hamon aussi a un projet! 3 fois hélas!	1	@joe_le_zef hamon aussi avoir projet 3 fois héler		
3912	8,22028918538535E+017	EM	Massy, France	2017-01-19 10:32:21	RT @EmmanuelMacron: En Marche ! présentera 577 candidats aux élections législatives. #LaMajoritéEnMarche https://t.co/GPfVchlELy	1	rt @emmanuelmacron en marche présenter 577 candidat élection législatif #lamajoritéenmarche		
3913	8,42788527414936E+017	EM	Ile-de-France, France	2017-03-17 17:23:37	"RT @EnMarcheParis18: ☕️Dimanche matin pas de #journeedusommeil :discutons autour d'experts du pgm d'E. #Macron 🌺🌿🌻🍃🎋 #PrintempsdeMacron
➡️h…"	1	rt @enmarcheparis18 ️dimanche matin pas <UNK> discuter autour expert pgm #macron #printempsdemacron <UNK>		
3914	8,26888952586056E+017	EM	Paris, France	2017-02-01 20:24:23	"RT @Jeunes_EnMarche: Cette citation résume à elle-seule le système politique actuel.
A nous de faire entendre cette voix pour 2017 !
#Le20H…"	1	rt <UNK> citation résumer <UNK> système politique actuel entendre voix pour 2017		
3915	8,46641643570823E+017	EM	Pineuilh, France	2017-03-28 08:34:32	RT @ornikkar: Le chemin de croix de Fillon. (Par Man) https://t.co/eK2ciwPfHH	1	rt @ornikkar chemin croix fillon par man		
3916	8,22172958743495E+017	EM	Paris	2017-01-19 20:04:43	#GrandFroid #PrimaireLeDebat @FdeRugy s'est engagé pour lutter contre le drame sociale qui devient drame humain par… https://t.co/Esb2y2Eo8o	1	<UNK> #primaireledebat @fderugy engager pour lutter contre drame social devenir drame humain par		
3917	8,24902764513813E+017	EM	Bretagne - Tahiti	2017-01-27 08:51:59	RT @CaronAymericoff: Si Pénélope Fillon est la plus proche collaboratrice de son mari,comment a t elle eu le temps de bosser pour son suppl…	1	rt @caronaymericoff si pénélope fillon plus proche collaborateur mari comment avoir avoir temps bosser pour <UNK>		
3918	8,35155675667911E+017	EM	Toulouse, France	2017-02-24 15:53:24	RT @Thierry_PELTIER: MLP et Fillon sont corrompus jusqu'à la moelle. Il n'est pas question qu'ils deviennent Président.e !	1	rt @thierry_peltier mlp et fillon corrompu jusque moelle ne pas question devenir président		
