tweet_id,party,user_location,created_at,text,party_dummy,preprocessed_text
824713043011637250,FN,Europe occidentale,2017-01-26 20:18:06,"RT @BFMTV: ""C'est plié."" Le clan #Fillon très inquiet sur le devenir de leur candidat après les révélations sur sa femme https://t.co/0Mu1G…",0,rt @bfmtv plier clan #fillon très inquiet sur devenir candidat après révélation sur femme gramme
807575137142902784,EM,"Lisbonne, Portugal",2016-12-10 13:18:11,RT @LCP: Macron propose de supprimer les départements dans les zones les plus urbanisées &gt;&gt; https://t.co/nddwyQtq8F https://t.co/s5z9fi15ZC,1,rt @lcp macron proposer supprimer département dans zone plus urbaniser gt gt
858423483931525121,FN,,2017-04-29 20:51:21,Archi nul !!! #macrondegage https://t.co/h3cNDLBEsV,0,archi nul #macrondegage
824245347631464450,EM,,2017-01-25 13:19:39,"RT @EnMarcheINTER: Au #Liban, #Macron la joue président https://t.co/D4EWb5ipom via @leParisien_pol @Pauline_Th #EnMarche",1,rt @enmarcheinter #liban #macron joue président via @leparisien_pol @pauline_th #enmarche
858630180318916608,FN,Rio de Janeiro 🇧🇷,2017-04-30 10:32:42,RT @KersausonDe: #Macron m'a bien convaincu. Sa campagne avant  et son comportement depuis dimanche montrent qu'il n'apportera aucune solut…,0,rt @kersausonde #macron bien convaincre campagne avant et comportement depuis dimanche montrer ne apporter solut
824387640308932612,FN,"Grenoble, France",2017-01-25 22:45:04,"RT @MonnierThibaut: #PrimaireLeDebat Hamon : ""Je préfère penser le monde tel qu'il vient plutôt que d'y réfléchir tel qu'il fut"". #PasMoi !…",0,rt @monnierthibaut #primaireledebat hamon préférer penser monde tel venir plutôt réfléchir tel #pasmoi
857470809836802049,EM,"Paris, France",2017-04-27 05:45:46,RT @soazigdlm: J-10 // Embedded with @EmmanuelMacron ©Soazig de la Moissonnière //  #Embedded #PhotographeOfficielle #Presidentielle2017 #W…,1,rt @soazigdlm j-10 embedded with @emmanuelmacron soazig moissonnière #embedded #photographeofficielle #presidentielle2017 #w…
809439274357624833,FN,,2016-12-15 16:45:36,RT @MarineElysee: La vérité dérange lesRepublicains le président me coupe le micro pour l'explication de vote on se croirait chez les bolch…,0,rt @marineelysee vérité déranger lesrepublicains président coupe micro pour explication vote croire chez bolch
831408734127669248,FN,France,2017-02-14 07:44:23,"@itele @BGriveaux macron ne peut pas gagné avec des phrases du style ""l'argent ne se mange pas"" ou ""nous continuons une France ou la culture",0,@itele @bgriveaux macron ne pouvoir pas gagner avec phrase style argent ne manger pas ou continuer france ou culture
819145793919709184,EM,"Montpellier, France",2017-01-11 11:35:50,RT @lauhaim: Washington D.C 6 heures du matin. Un nouveau monde m'attend.Ravie de rejoindre @EmmanuelMacron et son équipe #EnMarche,1,rt @lauhaim washington 6 heure matin nouveau monde attendre ravie rejoindre @emmanuelmacron et équipe #enmarche
805378707808538624,EM,"Sedan, Grand Est 🦊",2016-12-04 11:50:21,"RT @EnMarcheParis10: Ce matin, nous sommes #EnMarche rue du @FbgStDenis à #Paris10 à la rencontre des parisiens pour les inviter à notre gr…",1,rt @enmarcheparis10 matin #enmarche rue @fbgstdenis #paris10 rencontre parisien pour inviter gr
840233545079611392,EM,Paris 10ème,2017-03-10 16:11:02,"RT @hugoclement: Ce dessin de Macron reprend toutes les références des dessins antisémites des années 30. Nez crochu, chapeau, cigare, air…",1,rt @hugoclement dessin macron reprendre tout référence dessin antisémite année 30 nez crochu chapeau cigare air
811851663904542720,FN,Charente-Maritime,2016-12-22 08:31:34,RT @MarineElysee: RT MLP_officiel: 🔴 Retrouvez notre communiqué de presse à ce sujet : https://t.co/6L8FvG2MHu #AuNomDuPeuple #Mari… https:…,0,rt @marineelysee rt mlp officiel retrouver communiqué presse sujet #aunomdupeuple #mari…
810553198113161216,EM,"Capbreton, France",2016-12-18 18:31:56,@BouledogueDuNet @fredgers32 faut vraiment être con quand même .. même Fillon n'en veut pas .. c'est dire,1,@bouledoguedunet @fredgers32 falloir vraiment con quand même même fillon ne vouloir pas dire
837244378779369472,EM,"Prague, Czech Republic",2017-03-02 10:13:09,"RT @FemmesAvecEM: Télécharger le #ProgrammeEM, il est sur le site Web d'@enmarchefr 
https://t.co/FH8NePMsAX
#Macron2017 #EnMarche https://…",1,rt @femmesavecem télécharger #programmeem être sur site web @enmarchefr #macron2017 #enmarche
852862048807641088,EM,,2017-04-14 12:32:12,"RT @dlbrgn: Emmanuel Macron à ""Ouest-France"": ""Quitter l'Europe serait la ruine de la France"" | via @ouestfrance  https://t.co/kitrLBCupd",1,rt @dlbrgn emmanuel macron ouest-france quitter europe ruine france via @ouestfrance
854050887379058689,FN,Montpellier,2017-04-17 19:16:13,"RT @AlexPat001: La France à besoin de Marine. Tous unis pour Marine ! 🙂💖💐🌹
#MarineAParis #AuNomDuPeuple #JeVoteMarine #MarinePrésidente htt…",0,rt @alexpat001 france besoin marine tout uni pour marine #marineaparis #aunomdupeuple #jevotemarine #marineprésidente htt
813720817339133952,FN,La Cité,2016-12-27 12:18:55,Transformer les 20 mds d’€ du CICE en baisses de charges patronales pour  les entreprises exposées à la mondialisation...#NDA2017,0,transformer 20 md d’€ cice en baisse charge patronal pour entreprise exposer mondialisation #nda2017
830686982300897280,EM,"Yonne, Bourgogne",2017-02-12 07:56:24,RT @Anastasia92_: Rappel des propositions déjà évoquées par @EmmanuelMacron pour ceux qui trouvent qu'il ne propose rien ! #EnMarche #TeamM…,1,rt @anastasia92 rappel proposition déjà évoquer par @emmanuelmacron pour trouver ne proposer #enmarche #teamm…
834859527195488256,EM,,2017-02-23 20:16:36,Emmanuel #Macron : «Mon projet économique» https://t.co/txwzhT0RQL via @LesEchos,1,emmanuel #macron projet économique via @lesechos
845926009190989825,EM,,2017-03-26 09:10:51,"RT @harphan75: @maria_andy2 @BirgitLlinares mais #Fillon est écoeurant pour nombre de Français , qu'il dégage et vite , il est la honte de…",1,rt @harphan75 @maria_andy2 @birgitllinares mais #fillon écoeurer pour nombre français dégager et vite honte
847035332977704960,FN,thonon les bains,2017-03-29 10:38:55,RT @ZeOcci: Souhaitez-vous que #Macron devienne le futur président de la république?,0,rt @zeocci souhaitez-vou #macron devenir futur président république
852900624584900608,FN,,2017-04-14 15:05:29,"RT @lea_patriote: Reçu dans ma boîte aux lettres ce matin, avec un beau message de Marine ! Ce bulletin ira directement dans l'Urne. Merci…",0,rt @lea_patriote recevoir dans boîte lettre matin avec beau message marine bulletin aller directement dans urne merci
819302234852835331,FN,,2017-01-11 21:57:29,RT @unitenationale: Demain matin à 8h35 @david_rachline est l’invité de #BourdinDirect sur @BFMTV et @RMCinfo #AuNomDuPeuple #Marine2017 ht…,0,rt @unitenationale demain matin 8h35 @david_rachline invité #bourdindirect sur @bfmtv et @rmcinfo #aunomdupeuple #marine2017 ht
851086959858638849,EM,Paris,2017-04-09 14:58:38,Excellent 🤣 @enmarchefr @EmmanuelMacron #francoisfillon https://t.co/NVhgJ3oK5H,1,@enmarchefr @emmanuelmacron #francoisfillon
839539471599173632,FN,France,2017-03-08 18:13:02,".@dupontaignan ""Je propose d'emprunter à 0% à la BCE plutôt qu'aux banques privées comme #DeGaulle "" #CàVous #NDA2017",0,@dupontaignan proposer emprunter 0 % bce plutôt banque privé comme #degaulle #càvous #nda2017
836965466119757824,FN,Moissac Paris,2017-03-01 15:44:51,Les juges en choisissant la gauche défient la France.#Marine2017 https://t.co/ZIRpnQm97T,0,juge en choisir gauche défier france #marine2017
860638428249108481,FN,,2017-05-05 23:32:45,RT @LouEtTornade: #MacronLeaks https://t.co/K2WVHYa7Mk,0,rt @louettornade #macronleaks
846739749511553024,EM,Beauvais,2017-03-28 15:04:22,RT @EmmanuelMacron: Le Premier ministre sera choisi sur des critères d’expérience et de compétences. J’aimerais que ce soit une femme. #LaM…,1,rt @emmanuelmacron premier ministre choisir sur critère expérience et compétence aimer femme #lam…
856124818659450880,EM,,2017-04-23 12:37:17,"RT @alexandrepedro: Astuce, le résultat de François Fillon sera affiché dès 18h sur le visage de Ruth Elkrief.",1,rt @alexandrepedro astuce résultat françois fillon afficher dès 18h sur visage ruth elkrief
853601122078121985,EM,"London, UK",2017-04-16 13:29:01,RT @EnMarcheBrest: Voici la Communication des militants de @JLMelenchon ! Ils passent leur temps à insulter les autres candidats! #JeVoteMa…,1,rt @enmarchebrest voici communication militant @jlmelenchon passer temps insulter autre candidat #jevotema…
819965002090213381,FN,,2017-01-13 17:51:05,"RT @SteeveBriois: Prêts à tout pour faire parler d'eux, Macron et Mélenchon adaptent leur calendrier à Marine Le Pen. Ridicule ! https://t.…",0,rt @steevebriois prêt tout pour faire parler macron et mélenchon adapter calendrier marine pen ridicule
857471583161651201,FN,"France, Oise",2017-04-27 05:48:51,"RT @BFMTV: Les ouvriers de Whirlpool surnomment Macron le ""fantôme d'Amiens"" https://t.co/sANkn8TSR6 https://t.co/Lq2ClLaQd8",0,rt @bfmtv ouvrier whirlpool surnommer macron fantôme amiens
844273775495602180,EM,Nord / Pas de Calais,2017-03-21 19:45:28,RT @JeunesMacron: Hier vous étiez plus de 1000 au Bal Rock pour soutenir @EmmanuelMacron #LeGrandDebat #Macron2017 💪💪💪 https://t.co/Cf91NxI…,1,rt @jeunesmacron hier plus bal rock pour soutenir @emmanuelmacron #legranddebat #macron2017
862776790296801280,EM,,2017-05-11 21:09:51,"RT @reza_goli: ""L'effet Macron"" inquiète la City https://t.co/vYklGmHo8R via @BFMBusiness avec #hidalgo paris peut devenir la City et gagne…",1,rt @reza_goli effet macron inquiet city via @bfmbusiness avec #hidalgo pari pouvoir devenir city et gagner
834052622470504449,FN,Terre de mes ancêtres la FRANCE,2017-02-21 14:50:15,"RT @nausicalibre: https://t.co/kxp00dhPFu Non, Fillon n' assumera pas son bilan de merde, preuve de sa lâcheté ! LR-PS unis pour régner con…",0,rt @nausicalibre non fillon assumer pas bilan merde preuve lâcheté lr-ps pour régner con
836251914367008768,FN,"Paris, France",2017-02-27 16:29:27,"Quand un militant de Hamon refuse d'admettre les appels a la haine de Yacine Chaouat..
 #LaFranceVoteMarine… https://t.co/pADaMMFnMK",0,quand militant hamon refuser admettre appel avoir haine yacine chaouat #lafrancevotemarine…
845029105347284999,EM,"Marignane, France",2017-03-23 21:46:53,RT @TeamMacron2017: C'est Fillon qui est dans l'impossibilité de réunir une majorité : les affaires et son projet ont divisé la droite #LEm…,1,rt @teammacron2017 fillon dans impossibilité réunir majorité affaire et projet diviser droite #lem…
860474024039788544,FN,Bas Rhin,2017-05-05 12:39:28,"RT @Zam_Zonite: Au passage un autre mensonge de Macron ""l'extraction des sables de Lannion, je ne l'ai pas autorisée"" ...et pourtant là aus…",0,rt @zam_zonite passage autre mensonge macron extraction sable lannion ne pas autoriser et pourtant là aus
843958718953852932,EM,Paris,2017-03-20 22:53:33,"Les masques tombent et on voit ENFIN apparaître l'alliance Mélenchon/Fillon/Le Pen qui sont aux mains de Russie de Poutine.
#LeGrandDébat",1,masque tomber et voir apparaître alliance mélenchon fillon pen main russie poutine #legranddébat
831843999388311552,FN,Le Mans,2017-02-15 12:33:59,RT @avec_marine: Fillon souverainiste ? Il s'est prononcé «favorable au #CETA»... comme ses collègues du Parlement Européen qui ont voté po…,0,rt @avec_marine fillon souverainiste prononcer favorable #ceta» comme collègue parlement européen voter
850815669901942785,EM,,2017-04-08 21:00:37,"RT @harphan75: @BouledogueDuNet @BirgitLlinares #Fillon est un grand MALADE ! ça ne fait plus aucun doute, il se prend pour Vercingétorix o…",1,rt @harphan75 @bouledoguedunet @birgitllinares #fillon grand malade ne faire plus doute prendre pour vercingétorix
816995354042363904,FN,"Lapalisse, France",2017-01-05 13:10:46,"RT @Je_Suis_Gora: Coucou @libe bande de nazes 😛 ridicules, je suis #FN et je vous emmerde !! Vivement #Marine2017 😍😍😍 https://t.co/fECzc9He…",0,rt @je_suis_gora coucou @libe bande naze ridicule #fn et emmerde vivement #marine2017
856476642469969921,EM,"Nice, France",2017-04-24 11:55:18,"RT @BalmePatricia: Le second tour est #EnMarche mais restons vigilants, nous vivons un nouveau 21 avril, mobilisons @LadroiteavecEM pour ba…",1,rt @balmepatricia second tour #enmarche mais reston vigilant vivre nouveau 21 avril mobiliser @ladroiteavecem pour
849556919132016642,EM,"Le Mans, France",2017-04-05 09:38:48,"RT @JadeJoPS: [#Presidentielle2017] J-18
Pour une France forte dans L'Europe 
Le 23/04 je #VoteMacron 

#LeGrandDebat #Macron2017 🇫🇷🇪🇺 http…",1,rt @jadejops #presidentielle2017 j-18 pour france fort dans europe 23 04 #votemacron #legranddebat #macron2017 http
831057098888867840,FN,,2017-02-13 08:27:07,RT @smtl1: Vous regardez encore @BFMPolitique ?! Non mais arrêtez.. Ça n'informe pas.. C'est tv Macron https://t.co/4knMUuBuPg,0,rt @smtl1 regarder encore @bfmpolitique non mais arrêter ne informe pas tv macron
857567395921231872,FN,"Aisne, Picardie",2017-04-27 12:09:34,"RT @PhilippotDamien: Affaires Pulvar, Elkrief, Molkhou... CNews, BFM et LCI révèlent en même temps leur soutien outrancier à Macron. Strike…",0,rt @philippotdamien affaire pulvar elkrief molkhou cnews bfm et lci révéler en même temps soutien outrancier macron strike
835445922658140161,EM,"Levallois-Perret, France",2017-02-25 11:06:44,"RT @BGriveaux: Aujourd'hui à Pommard, rencontre place de l'église avec enmarcheletour.fr #EnMarche @EmmanuelMacron @RichardFerrand @lauhaim…",1,rt @bgriveaux aujourd hui pommard rencontre place église avec enmarcheletour fr #enmarche @emmanuelmacron @richardferrand @lauhaim
818977262590693376,EM,"Marseille, France",2017-01-11 00:26:09,@AntoineA_DG tu votes Fillon en cas de duel Avec Macron ? @nplm88,1,@antoinea_dg vote fillon en cas duel avec macron @nplm88
818163445040345088,FN,"Martigues, France",2017-01-08 18:32:20,La seule loi @EmmanuelMacron a du plomb dans l'aile...Et il prétend être la solution pour la #France? @FN_officiel   https://t.co/XVCefPmZ5s,0,seul loi @emmanuelmacron avoir plomb dans aile et prétendre solution pour #france @fn_officiel
854639090553192448,FN,,2017-04-19 10:13:32,"Mariiine Viiiiiiiiiiiiite!!!!! #Marine2017 #Marine2017 #Marine2017 👇 👇 👇 👇 
Marine élue dès le premier tour 🇫🇷 🇫🇷 🇫🇷 https://t.co/HzXldpYiQK",0,mariiine viiiiiiiiiiiiite #marine2017 #marine2017 #marine2017 marine élire dès premier tour
852976750225223682,FN,Hauts de France ,2017-04-14 20:07:59,RT @tarmo13013: Dernière minute: Un soutien de poids pour #Melenchon https://t.co/otE1PkXADd,0,rt @tarmo13013 dernier minute soutien poids pour #melenchon
852729131930443776,EM,"Capbreton, France",2017-04-14 03:44:02,RT @JeunesMacron: [SONDAGE #LCP] Emmanuel Macron en tête au 1er tour #Presidentielle2017 https://t.co/5dTSlsDhdQ,1,rt @jeunesmacron sondage #lcp emmanuel macron en tête premier tour #presidentielle2017
818459852490084352,EM,La Réunion,2017-01-09 14:10:09,"RT @TeamMacron2017: 🚨Devenez e-militant pour soutenir @EmmanuelMacron, rejoignez la Team Macron ➡️ https://t.co/RzN0ottXIh 💪 https://t.co/5…",1,rt @teammacron2017 devenir e-militant pour soutenir @emmanuelmacron rejoindre team macron
846724865570852864,FN,"Paris, France",2017-03-28 14:05:13,#lamajoritéenmarche ÎLe est fort ce Macron quand meme 😋,0,#lamajoritéenmarche île fort macron quand meme
854282224748855296,FN,,2017-04-18 10:35:28,"RT @MLP_officiel: 🗳 A quelques jours de l'élection présidentielle, je vous adresse ce message : le 23 avril, ne vous trompez pas !
#AuNomDu…",0,rt @mlp_officiel jour élection présidentiel adresse message 23 avril ne tromper pas #aunomdu…
862541286095683584,FN,,2017-05-11 05:34:02,RT @LilyPatriote: Sécurité : pourquoi les solutions #Macron échoueront obligatoirement https://t.co/7ZneTZ8BFY,0,rt @lilypatriote sécurité pourquoi solution #macron obligatoirement
832537929964732417,EM,"Reims, France",2017-02-17 10:31:24,RT @Qofficiel: Bonne vanne d’un militant sur le stand de goodies du meeting de Fillon. @HugoClement #Quotidien https://t.co/dIQWBdPVY9,1,rt @qofficiel bon vanne militant sur stand goodie meeting fillon @hugoclement #quotidien
819678384842227712,EM,,2017-01-12 22:52:10,RT @foyd69: #Laprimaire #PrimaireLeDebat Et @EmmanuelMacron pendant ce temps-là !!!! 😂😂😂🤓🤓🤓 @TF1 @LCI @GillesBouleau @croissandeau @RTLFran…,1,rt @foyd69 #laprimaire #primaireledebat et @emmanuelmacron pendant temps-là @tf1 @lci @gillesbouleau @croissandeau @rtlfran
825781461701763073,EM,,2017-01-29 19:03:37,"RT @Charlineaparis: Fillon : ""Nous sommes 15.000 !"" 
C'est Gisèle de la compta à La Revue des deux mondes qui a fait le décompte",1,rt @charlineaparis fillon gisèle compta revue deux monde faire décompte
859381804884791296,FN,"Paris, France",2017-05-02 12:19:23,#plagiat Quelqu'un sait ou est Macron aujourd'hui? Une petite commémoration ou un mémorial à visiter?,0,#plagiat quelque savoir ou macron aujourd hui petit commémoration ou mémorial visiter
830355391116636160,EM,"Laval, France",2017-02-11 09:58:47,RT @Le_Figaro: #Rediff Un adjoint d'Alain Juppé rallie Emmanuel Macron https://t.co/O98TzjYpXL https://t.co/Vo88JxPtnz,1,rt @le_figaro #rediff adjoint alain juppé rallier emmanuel macron
814134295728128001,EM,,2016-12-28 15:41:56,RT @EnMarcheParis13: Saviez-vous qu'En Marche fait du #logiciel #libre ? Le code de notre plateforme est disponible sur https://t.co/Cdq4uQ…,1,rt @enmarcheparis13 en marche faire #logiciel #libre code plateforme disponible sur
829445419704909824,FN,"Nanterre, France",2017-02-08 21:42:53,".@f_philippot : ""#Macron est l'idole des médias."" @BFMTV",0,@f_philippot #macron idole média @bfmtv
847867640756535297,FN,"Sarthe, Pays de la Loire",2017-03-31 17:46:12,Maria Katasonova : Marine Le Pen est l'espoir de la France #Marine2017 https://t.co/p4HVYGTfQV via @net_hiti,0,maria katasonova marine pen espoir france #marine2017 via @net_hiti
853309759252033537,EM,,2017-04-15 18:11:14,"RT @quatremer: Cette campagne touchant à sa fin, notons que seuls deux candidats n'ont pas hurlé leur haine de la presse, @EmmanuelMacron e…",1,rt @quatremer campagne toucher fin noton seul deux candidat ne pas hurler haine presse @emmanuelmacron
857319605710327808,EM,Europe,2017-04-26 19:44:56,RT @lopinion_fr: EXCLUSIF. 70 cadres et élus @jeunesreps annoncent qu’ils voteront Macron face à Le Pen 🗳 @marinebrenier @MEllerbach https:…,1,rt @lopinion_fr exclusif 70 cadre et élu annoncer voter macron face pen @marinebrenier @mellerbach
825734431008768000,EM,bretagne,2017-01-29 15:56:44,"RT @fabricearfi: Depuis les révélations de @mediapart hier, toujours pas de réaction de François Fillon sur le(s) fond(s). 
https://t.co/ib…",1,rt @fabricearfi depuis révélation @mediapart hier toujours pas réaction françois fillon sur le fond
842068433613254656,FN,- China -,2017-03-15 17:42:14,RT @actu_libre: Oups @BFMTV si j'ai bien compris pour 71% des français c'est Macron qui a le mauvais programme...😆😆😆 @Twystsky @MarcelinoF5…,0,rt @actu_libre oups @bfmtv si bien comprendre pour 71 % français macron avoir mauvais programme @twystsky @marcelinof5
828680184123506688,FN,"Armentières,Nord-Pas-de-Calais",2017-02-06 19:02:06,"RT @FN_officiel: .@f_philippot : ""La candidature #Fillon était en crise avant le #PénélopeGate, à cause de son programme."" @Europe1",0,rt @fn_officiel @f_philippot candidature #fillon en crise avant #pénélopegate cause programme @europe1
839576264017076226,FN,,2017-03-08 20:39:14,RT @elisahk92: https://t.co/pD5azf4MMh @FrancoisFillon NE DEMANDEZ PAS DE VOTER #MACRON NI PLUS JAMAIS LA GAUCHE VOUS NE POUVEZ PAS VOUS NE…,0,rt @elisahk92 @francoisfillon demander pas voter #macron plaire jamer gauche pouvoir vou
845952302318063616,EM,,2017-03-26 10:55:20,"RT @sudradio: ""On a un candidat à la #Presidentielle2017 qui fait siffler journalistes et juges. A la Trump""@JeromeGuedj #BrunchPolitique @…",1,rt @sudradio avoir candidat #presidentielle2017 faire siffler journaliste et juge trump @jeromeguedj #brunchpolitique @
850968866633244672,FN,Au fin fond d'un parc naturel,2017-04-09 07:09:22,"RT @FrPolitics2017: Emmanuel Macron, en marche vers le chaos https://t.co/6QXF3hamUl #Macron https://t.co/e78Tmi36ws",0,rt @frpolitics2017 emmanuel macron en marche vers chaos #macron
828520426984898560,FN,"Texas, USA",2017-02-06 08:27:17,"RT @Bearone4: L'islamo-collabo Macron-con se revendique du Résistant René Char, qu'il confond avec Albert Camus ! https://t.co/tS9dvelLCW",0,rt @bearone4 islamo-collabo macron-con revendiquer résistant rené char confondre avec albert camus
840284177819922437,EM, Guichainville,2017-03-10 19:32:14,"RT @JeunesMacron: ""Marche-pied du Front National"": la réponse d'Emmanuel Macron à la critique de  Benoît Hamon #Presidentielle2017 https://…",1,rt @jeunesmacron marche-pied front national réponse emmanuel macron critique benoît hamon #presidentielle2017
854454670588346369,FN,Royaume de SIAM ,2017-04-18 22:00:43,"RT @OlivierRimmel: Mon pronostic. #Presidentielle2017 

#LePen 25,5%
#Mélenchon 18,5%
#Fillon 16,5%
#Macron 15,5%
#Hamon 10,5%
#NDA 9% 
#As…",0,rt @olivierrimmel pronostic #presidentielle2017 #lepen 25 % #mélenchon 18 % #fillon 16 % #macron 15 % #hamon 10 % #nda 9 % #as…
851683653633679360,EM,France,2017-04-11 06:29:41,"""La différence entre Macron et Mélenchon, c'est que ce dernier n'a pas de programme cohérent"" @RichardFerrand #LCImatin #JeVoteMacron",1,différence entrer macron et mélenchon être dernier ne avoir pas programme cohérent @richardferrand #lcimatin #jevotemacron
852531020993896448,EM,"Paris, France",2017-04-13 14:36:49,RT @AHMEDTAZIR: Revoir le débat #Presidentielle2017 avec les jeunes représentants @MargoPch @ay_benali @DavyRodriiguez c'est là https://t.c…,1,rt @ahmedtazir revoir débat #presidentielle2017 avec jeune représentant @margopch @ay_benali @davyrodriiguez là
838834635014569987,FN,06#NICE,2017-03-06 19:32:16,@SSVisomblain Quoi vous croyez que j'ai pas voter #SarkozyBin oui !Mais les medias l'ont tuer 💀Et #Fillon ils font tout pour! #gauchos,0,@ssvisomblain croire pas voter #sarkozy bin oui mais media tuer et #fillon faire pour #gauchos
846592130785185793,FN,France,2017-03-28 05:17:47,#macron #Hamon #Mélenchon ...du balai!!! On essaye maintenant #marine https://t.co/B13IyW0oqo,0,#macron #hamon #mélenchon balai essayer maintenant #marine
858766030537142274,EM,France,2017-04-30 19:32:31,"RT @JLlopisPuente: Monsieur Vanneste, qui a traité l'homosexualité d'« aberration anthropologique », appelle à voter pour #MLP. Tout va bie…",1,rt @jllopispuente monsieur vanneste traiter homosexualité aberration anthropologique appeler voter pour tout aller bie
854003085903101952,EM,France,2017-04-17 16:06:16,"RT @EmmanuelMacron: Comme chef de la diplomatie et des armées, il est le protecteur de la sécurité de la France et des Français. J’y suis p…",1,rt @emmanuelmacron comme chef diplomatie et armée protecteur sécurité france et français suis
819422534374461442,EM,,2017-01-12 05:55:30,RT @LeHuffPost: EXCLUSIF - Macron devient la personnalité politique préférée des Français https://t.co/2hlQR7IwtK,1,rt @lehuffpost exclusif macron devenir personnalité politique préférer français
849340022205632513,EM,"Levallois-Perret, France",2017-04-04 19:16:55,RT @92enmarche: Une victoire de #Macron signerait l'écroulement de la droite et de la gauche https://t.co/VJJnkqjA4O https://t.co/sRE47v5hAI,1,rt @92enmarche victoire #macron signer écroulement droite et gauche
858957048221925376,FN,Montpellier,2017-05-01 08:11:33,"RT @MLP_officiel: ""La #CGT qui appelle à voter pour M. #Macron, qui veut la dérégulation totale du droit du travail, c'est à tomber de sa c…",0,rt @mlp_officiel #cgt appeler voter pour monsieur #macron vouloir dérégulation total droit travail être tomber
823113319045300224,FN,"Lorraine, France",2017-01-22 10:21:22,Primaire PS: scrutin à suspense pour sept candidats à départager sur Orange Actualités https://t.co/grVaVa8fwe,0,primaire ps scrutin suspense pour sept candidat départager sur orange actualité
840249754298798081,EM,France,2017-03-10 17:15:27,@lesRepublicains https://t.co/HfhGJ0hORH,1,@lesrepublicains
824024255092428800,FN,"Seine-et-Marne, Ile-de-France",2017-01-24 22:41:06,"RT @PatrioteFRA: Pourquoi ces clowns finissent tous par un -ON ? 
-FillON
-MacrON
-HamON
-MélenchON
LOL !

#DemasquonsMacron https://t.co/Y…",0,rt @patriotefra pourquoi clown finir tout par on fillon macron hamon mélenchon lol #demasquonsmacron
840291335731056640,FN,"Armentières,Nord-Pas-de-Calais",2017-03-10 20:00:40,"RT @gabirobfrance: #macron2017 #EnMarche vers la gauche plurielle ? Ou, la conjuration des imbéciles. https://t.co/iKL704C2Kx https://t.co/…",0,rt @gabirobfrance #macron2017 #enmarche vers gauche pluriel ou conjuration imbécile
839783454912966657,FN,Lorraine #GrandEst sud 🇫🇷,2017-03-09 10:22:32,"RT @Abd_Al_Hak: Chaque mot (de la question &amp; de la réponse) du débat #Fillon / Juppé fait très mal. Mise en examen, présomption d'innocence…",0,rt @abd_al_hak mot question amp réponse débat #fillon juppé faire très mal mise en examen présomption innocence
838105586071965700,EM,France,2017-03-04 19:15:17,"RT @electionsFR2017: Affaires Fillon : perquisition dans le château sarthois du couple 
#FillonGate  https://t.co/EXHiCimEpP",1,rt @electionsfr2017 affaire fillon perquisition dans château sarthois couple #fillongate
856296887481237504,EM,"Asnières-sur-Seine, France",2017-04-24 00:01:01,RT @EMacron_2017: Bravo @EmmanuelMacron ! Il l'a fait ! On l'a fait ! 💪🍾💪😃 #Presidentielle2017 https://t.co/TKdjFj5rkd,1,rt @emacron_2017 bravo @emmanuelmacron faire faire #presidentielle2017
850206918219976706,FN,France,2017-04-07 04:41:40,"RT @avec_marine: Macron le candidat qui s'effondre, malgré le silence des médias ! #LEmissionPolitique https://t.co/Hv6Q939m9U",0,rt @avec_marine macron candidat effondrer malgré silence média #lemissionpolitique
845367896389881857,EM,Bretagne,2017-03-24 20:13:07,"RT @yl2235: #Fillon ne cesse de parler d'assassinat, meurtre, suicide. Ce gars est dépressif et voudrait diriger la France! #FillonGate #Fi…",1,rt @yl2235 #fillon ne cesser parler assassinat meurtre suicide gars dépressif et vouloir diriger france #fillongate #fi…
831557280743174144,FN,France,2017-02-14 17:34:39,"RT @FnVendee85: Retweeted #Marine2017 🇫🇷 (@Marine2017___):

#Marine2017 🇫🇷 https://t.co/R2yGb0povP https://t.co/RYrcuxOYpd",0,rt @fnvendee85 retweeted #marine2017 @marine2017 #marine2017
851855763320471552,EM,Bretagne,2017-04-11 17:53:35,"RT @denislaurent33: #Mélenchon est pour la ""paix"" !!??🤔🤔 ... pour la paix #russe alors ..... #Poutine #FranceInsoumise https://t.co/PMDZ47K…",1,rt @denislaurent33 #mélenchon être pour paix pour paix #russe alors #poutine #franceinsoumise
851526010432573440,FN,"Bron, France",2017-04-10 20:03:16,"Je vous invite à suivre @PierreTerrailFN, candidat FN sur la huitième circonscription du Rhône ! #BeaujolaisVert #Marine2017 #AuNomDuPeuple",0,invite suivre @pierreterrailfn candidat fn sur huitième circonscription rhône #beaujolaisvert #marine2017 #aunomdupeuple
861225504313102337,FN,Provence-Alpes-Côte d'Azur,2017-05-07 14:25:35,@Dylan_LV Moi je dis 51% - 49% pour MLP 🤞🏼🇫🇷,0,@dylan_lv moi dire 51 % 49 % pour mlp
862640402943365120,FN,France,2017-05-11 12:07:53,"Macron menteur née, est déstabilisant... Il m'en comme il respire ce psychopathe.. https://t.co/dNJuaO8bzC",0,macron menteur naître déstabiliser comme respirer psychopathe
835824662059839489,FN,,2017-02-26 12:11:42,RT @PatriotesLibres: Macron un fossoyeur de la France ! #LeVraiMacron https://t.co/H0TiKHjy3F,0,rt @patrioteslibres macron fossoyeur france #levraimacron
